alteredRateConstant,factor,MP,FC,F2,CIA,FS,F3,O2,FM
kmp,1.,19.9999,4.99997,20.0001,67.9999,300.0,59.9995,1.22222,49.9998
kmp,1.01,20.1731,4.99563,19.9989,68.0159,299.888,59.9363,1.22175,49.9562
kmp,1.02,20.3459,4.9913,19.9977,68.0317,299.776,59.8733,1.22129,49.9128
kmp,1.03,20.5183,4.98699,19.9964,68.0475,299.665,59.8105,1.22083,49.8695
kmp,1.04,20.6902,4.98269,19.9952,68.0632,299.554,59.748,1.22037,49.8264
kmp,1.05,20.8618,4.97841,19.994,68.0787,299.444,59.6857,1.21991,49.7834
kmp,1.06,21.0329,4.97413,19.9927,68.0942,299.333,59.6236,1.21945,49.7406
kmp,1.07,21.2036,4.96988,19.9914,68.1096,299.224,59.5618,1.219,49.6979
kmp,1.08,21.3739,4.96564,19.9902,68.1248,299.114,59.5002,1.21854,49.6554
kmp,1.09,21.5438,4.96141,19.9889,68.14,299.005,59.4388,1.21808,49.6131
kmp,1.1,21.7133,4.95719,19.9876,68.1551,298.896,59.3777,1.21763,49.5709
kmp,1.11,21.8823,4.95299,19.9863,68.1701,298.788,59.3168,1.21717,49.5288
kmp,1.12,22.051,4.9488,19.985,68.1849,298.68,59.2561,1.21672,49.4869
kmp,1.13,22.2193,4.94463,19.9837,68.1997,298.573,59.1957,1.21627,49.4452
kmp,1.14,22.3872,4.94047,19.9824,68.2144,298.465,59.1354,1.21582,49.4036
kmp,1.15,22.5547,4.93632,19.9811,68.229,298.358,59.0754,1.21536,49.3622
kmp,1.16,22.7218,4.93219,19.9798,68.2436,298.252,59.0157,1.21491,49.3209
kmp,1.17,22.8885,4.92807,19.9784,68.258,298.146,58.9561,1.21446,49.2797
kmp,1.18,23.0548,4.92397,19.9771,68.2723,298.04,58.8968,1.21402,49.2387
kmp,1.19,23.2208,4.91987,19.9758,68.2866,297.934,58.8376,1.21357,49.1979
kmp,1.2,23.3864,4.91579,19.9744,68.3007,297.829,58.7787,1.21312,49.1572
kmp,1.21,23.5515,4.91173,19.9731,68.3148,297.725,58.7201,1.21268,49.1166
kmp,1.22,23.7163,4.90768,19.9717,68.3288,297.62,58.6616,1.21223,49.0762
kmp,1.23,23.8808,4.90364,19.9703,68.3426,297.516,58.6033,1.21179,49.0359
kmp,1.24,24.0448,4.89961,19.9689,68.3564,297.412,58.5453,1.21134,48.9958
kmp,1.25,24.2085,4.8956,19.9676,68.3702,297.309,58.4875,1.2109,48.9558
kmp,1.26,24.3718,4.8916,19.9662,68.3838,297.206,58.4299,1.21046,48.9159
kmp,1.27,24.5348,4.88761,19.9648,68.3973,297.103,58.3724,1.21002,48.8762
kmp,1.28,24.6973,4.88364,19.9634,68.4108,297.001,58.3152,1.20957,48.8366
kmp,1.29,24.8596,4.87967,19.962,68.4242,296.898,58.2583,1.20914,48.7972
kmp,1.3,25.0214,4.87572,19.9606,68.4375,296.797,58.2015,1.2087,48.7579
kmp,1.31,25.1829,4.87179,19.9592,68.4507,296.695,58.1449,1.20826,48.7187
kmp,1.32,25.3441,4.86786,19.9577,68.4638,296.594,58.0885,1.20782,48.6797
kmp,1.33,25.5048,4.86395,19.9563,68.4768,296.493,58.0324,1.20738,48.6408
kmp,1.34,25.6653,4.86005,19.9549,68.4898,296.393,57.9764,1.20695,48.6021
kmp,1.35,25.8253,4.85617,19.9534,68.5027,296.293,57.9206,1.20651,48.5635
kmp,1.36,25.9851,4.85229,19.952,68.5155,296.193,57.8651,1.20608,48.525
kmp,1.37,26.1445,4.84843,19.9505,68.5282,296.093,57.8097,1.20565,48.4866
kmp,1.38,26.3035,4.84458,19.9491,68.5408,295.994,57.7545,1.20521,48.4484
kmp,1.39,26.4622,4.84075,19.9476,68.5534,295.895,57.6996,1.20478,48.4103
kmp,1.4,26.6205,4.83692,19.9461,68.5659,295.797,57.6448,1.20435,48.3723
kmp,1.41,26.7786,4.83311,19.9447,68.5783,295.698,57.5902,1.20392,48.3345
kmp,1.42,26.9362,4.82931,19.9432,68.5906,295.6,57.5358,1.20349,48.2968
kmp,1.43,27.0936,4.82552,19.9417,68.6029,295.503,57.4816,1.20306,48.2592
kmp,1.44,27.2506,4.82175,19.9402,68.615,295.405,57.4276,1.20264,48.2218
kmp,1.45,27.4072,4.81798,19.9387,68.6271,295.308,57.3738,1.20221,48.1845
kmp,1.46,27.5636,4.81423,19.9372,68.6392,295.211,57.3202,1.20178,48.1473
kmp,1.47,27.7196,4.81049,19.9357,68.6511,295.115,57.2668,1.20136,48.1102
kmp,1.48,27.8753,4.80676,19.9342,68.663,295.019,57.2136,1.20093,48.0732
kmp,1.49,28.0306,4.80304,19.9327,68.6748,294.923,57.1605,1.20051,48.0364
kmp,1.5,28.1857,4.79934,19.9312,68.6865,294.827,57.1076,1.20009,47.9997
kmp,1.51,28.3404,4.79564,19.9296,68.6982,294.732,57.055,1.19967,47.9632
kmp,1.52,28.4947,4.79196,19.9281,68.7097,294.637,57.0025,1.19924,47.9267
kmp,1.53,28.6488,4.78829,19.9266,68.7213,294.542,56.9502,1.19882,47.8904
kmp,1.54,28.8026,4.78463,19.925,68.7327,294.448,56.898,1.1984,47.8542
kmp,1.55,28.956,4.78098,19.9235,68.7441,294.354,56.8461,1.19799,47.8181
kmp,1.56,29.1091,4.77735,19.9219,68.7554,294.26,56.7943,1.19757,47.7821
kmp,1.57,29.2619,4.77372,19.9204,68.7666,294.166,56.7427,1.19715,47.7463
kmp,1.58,29.4144,4.77011,19.9188,68.7777,294.073,56.6913,1.19673,47.7105
kmp,1.59,29.5666,4.76651,19.9172,68.7888,293.98,56.6401,1.19632,47.6749
kmp,1.6,29.7185,4.76291,19.9157,68.7998,293.887,56.589,1.1959,47.6394
kmp,1.61,29.8701,4.75933,19.9141,68.8108,293.795,56.5381,1.19549,47.6041
kmp,1.62,30.0214,4.75576,19.9125,68.8217,293.703,56.4874,1.19508,47.5688
kmp,1.63,30.1724,4.75221,19.9109,68.8325,293.611,56.4369,1.19466,47.5336
kmp,1.64,30.323,4.74866,19.9093,68.8432,293.519,56.3866,1.19425,47.4986
kmp,1.65,30.4734,4.74512,19.9077,68.8539,293.428,56.3364,1.19384,47.4637
kmp,1.66,30.6235,4.7416,19.9061,68.8645,293.337,56.2864,1.19343,47.4289
kmp,1.67,30.7733,4.73808,19.9045,68.8751,293.246,56.2365,1.19302,47.3942
kmp,1.68,30.9227,4.73458,19.9029,68.8855,293.156,56.1868,1.19261,47.3596
kmp,1.69,31.0719,4.73108,19.9013,68.896,293.065,56.1373,1.1922,47.3252
kmp,1.7,31.2208,4.7276,19.8997,68.9063,292.975,56.088,1.1918,47.2908
kmp,1.71,31.3694,4.72413,19.8981,68.9166,292.886,56.0388,1.19139,47.2566
kmp,1.72,31.5178,4.72067,19.8965,68.9268,292.796,55.9898,1.19098,47.2224
kmp,1.73,31.6658,4.71722,19.8948,68.937,292.707,55.941,1.19058,47.1884
kmp,1.74,31.8135,4.71378,19.8932,68.9471,292.618,55.8923,1.19017,47.1545
kmp,1.75,31.961,4.71034,19.8916,68.9571,292.529,55.8438,1.18977,47.1207
kmp,1.76,32.1082,4.70693,19.8899,68.9671,292.441,55.7954,1.18937,47.087
kmp,1.77,32.2551,4.70352,19.8883,68.977,292.353,55.7472,1.18896,47.0534
kmp,1.78,32.4017,4.70012,19.8866,68.9868,292.265,55.6992,1.18856,47.0199
kmp,1.79,32.548,4.69673,19.885,68.9966,292.177,55.6514,1.18816,46.9865
kmp,1.8,32.6941,4.69335,19.8833,69.0064,292.09,55.6036,1.18776,46.9532
kmp,1.81,32.8399,4.68998,19.8817,69.016,292.002,55.5561,1.18736,46.9201
kmp,1.82,32.9854,4.68662,19.88,69.0256,291.916,55.5087,1.18697,46.887
kmp,1.83,33.1306,4.68327,19.8783,69.0352,291.829,55.4615,1.18657,46.8541
kmp,1.84,33.2756,4.67993,19.8767,69.0447,291.742,55.4144,1.18617,46.8212
kmp,1.85,33.4202,4.67661,19.875,69.0541,291.656,55.3675,1.18577,46.7884
kmp,1.86,33.5647,4.67329,19.8733,69.0635,291.57,55.3207,1.18538,46.7558
kmp,1.87,33.7088,4.66998,19.8716,69.0728,291.485,55.2741,1.18498,46.7232
kmp,1.88,33.8527,4.66668,19.8699,69.082,291.399,55.2276,1.18459,46.6908
kmp,1.89,33.9963,4.66339,19.8682,69.0912,291.314,55.1813,1.1842,46.6584
kmp,1.9,34.1397,4.66011,19.8666,69.1004,291.229,55.1352,1.1838,46.6262
kmp,1.91,34.2828,4.65684,19.8649,69.1094,291.144,55.0891,1.18341,46.5941
kmp,1.92,34.4256,4.65358,19.8632,69.1185,291.06,55.0433,1.18302,46.562
kmp,1.93,34.5682,4.65033,19.8615,69.1274,290.975,54.9976,1.18263,46.5301
kmp,1.94,34.7105,4.64709,19.8597,69.1364,290.891,54.952,1.18224,46.4982
kmp,1.95,34.8525,4.64386,19.858,69.1452,290.808,54.9066,1.18185,46.4665
kmp,1.96,34.9943,4.64064,19.8563,69.154,290.724,54.8613,1.18147,46.4348
kmp,1.97,35.1359,4.63742,19.8546,69.1628,290.641,54.8162,1.18108,46.4032
kmp,1.98,35.2772,4.63422,19.8529,69.1715,290.558,54.7712,1.18069,46.3718
kmp,1.99,35.4182,4.63103,19.8512,69.1801,290.475,54.7264,1.1803,46.3404
kmp,2.,35.559,4.62784,19.8494,69.1887,290.392,54.6817,1.17992,46.3091
