alteredRateConstant,factor,MP,FC,F2,CIA,FS,F3,O2,FM
kO2,1.96,1762.6,15.4275,180.041,57.3375,215.199,2171.02,4.48602,144.077
kO2,1.97,1791.18,15.3752,178.331,57.209,214.27,2146.63,4.51254,144.251
kO2,1.98,1819.99,15.323,176.583,57.0807,213.348,2122.05,4.53906,144.424
kO2,1.99,1849.03,15.2708,174.798,56.9525,212.435,2097.28,4.56557,144.595
kO2,2.,1878.3,15.2187,172.978,56.8245,211.529,2072.33,4.59209,144.764
kmp,0.5,25.2304,20.078,199.477,78.6837,522.383,3410.49,0.936309,102.326
kmp,0.51,25.7295,20.0765,199.487,78.7092,521.927,3410.29,0.937559,102.279
kmp,0.52,26.2284,20.075,199.497,78.7347,521.472,3410.09,0.938811,102.232
kmp,0.53,26.7271,20.0735,199.507,78.7603,521.018,3409.89,0.940063,102.185
kmp,0.54,27.2257,20.072,199.517,78.7859,520.563,3409.69,0.941317,102.138
kmp,0.55,27.7242,20.0705,199.527,78.8115,520.109,3409.49,0.942572,102.091
kmp,0.56,28.2224,20.069,199.537,78.8372,519.655,3409.29,0.943828,102.045
kmp,0.57,28.7205,20.0675,199.547,78.8628,519.202,3409.09,0.945085,101.998
kmp,0.58,29.2185,20.066,199.557,78.8885,518.749,3408.89,0.946343,101.951
kmp,0.59,29.7163,20.0645,199.567,78.9142,518.296,3408.69,0.947602,101.905
kmp,0.6,30.214,20.0629,199.577,78.94,517.843,3408.48,0.948862,101.858
kmp,0.61,30.7115,20.0614,199.587,78.9658,517.391,3408.28,0.950124,101.811
kmp,0.62,31.2089,20.0599,199.598,78.9916,516.939,3408.08,0.951386,101.765
kmp,0.63,31.7061,20.0584,199.608,79.0175,516.487,3407.88,0.95265,101.718
kmp,0.64,32.2032,20.0569,199.618,79.0433,516.035,3407.67,0.953914,101.672
kmp,0.65,32.7001,20.0553,199.628,79.0692,515.584,3407.47,0.95518,101.625
kmp,0.66,33.1969,20.0538,199.639,79.0952,515.133,3407.26,0.956447,101.579
kmp,0.67,33.6935,20.0523,199.649,79.1212,514.683,3407.06,0.957714,101.532
kmp,0.68,34.19,20.0508,199.659,79.1472,514.233,3406.85,0.958983,101.486
kmp,0.69,34.6864,20.0492,199.669,79.1732,513.783,3406.64,0.960253,101.439
kmp,0.7,35.1826,20.0477,199.68,79.1993,513.333,3406.44,0.961523,101.393
kmp,0.71,35.6786,20.0461,199.69,79.2254,512.884,3406.23,0.962795,101.346
kmp,0.72,36.1746,20.0446,199.701,79.2515,512.435,3406.02,0.964067,101.3
kmp,0.73,36.6704,20.043,199.711,79.2777,511.986,3405.81,0.96534,101.253
kmp,0.74,37.166,20.0415,199.721,79.3039,511.538,3405.61,0.966615,101.207
kmp,0.75,37.6615,20.0399,199.732,79.3302,511.09,3405.4,0.96789,101.16
kmp,0.76,38.1569,20.0384,199.742,79.3565,510.642,3405.19,0.969166,101.114
kmp,0.77,38.6521,20.0368,199.753,79.3828,510.194,3404.98,0.970443,101.067
kmp,0.78,39.1472,20.0353,199.763,79.4092,509.747,3404.77,0.97172,101.021
kmp,0.79,39.6421,20.0337,199.774,79.4356,509.301,3404.56,0.972999,100.975
kmp,0.8,40.1369,20.0321,199.785,79.462,508.854,3404.34,0.974278,100.928
kmp,0.81,40.6315,20.0306,199.795,79.4885,508.408,3404.13,0.975558,100.882
kmp,0.82,41.126,20.029,199.806,79.515,507.962,3403.92,0.976839,100.835
kmp,0.83,41.6203,20.0274,199.816,79.5416,507.517,3403.71,0.978121,100.789
kmp,0.84,42.1145,20.0258,199.827,79.5682,507.072,3403.49,0.979403,100.743
kmp,0.85,42.6086,20.0242,199.838,79.5949,506.627,3403.28,0.980686,100.696
kmp,0.86,43.1025,20.0226,199.848,79.6216,506.183,3403.07,0.981969,100.65
kmp,0.87,43.5963,20.021,199.859,79.6483,505.739,3402.85,0.983254,100.604
kmp,0.88,44.0899,20.0195,199.87,79.6751,505.295,3402.63,0.984539,100.557
kmp,0.89,44.5833,20.0179,199.881,79.7019,504.852,3402.42,0.985824,100.511
kmp,0.9,45.0766,20.0162,199.892,79.7288,504.409,3402.2,0.98711,100.464
kmp,0.91,45.5697,20.0146,199.902,79.7557,503.966,3401.98,0.988397,100.418
kmp,0.92,46.0627,20.013,199.913,79.7826,503.524,3401.77,0.989684,100.372
kmp,0.93,46.5555,20.0114,199.924,79.8096,503.082,3401.55,0.990972,100.325
kmp,0.94,47.0482,20.0098,199.935,79.8367,502.641,3401.33,0.99226,100.279
kmp,0.95,47.5407,20.0082,199.946,79.8638,502.2,3401.11,0.993549,100.232
kmp,0.96,48.033,20.0066,199.957,79.8909,501.759,3400.89,0.994838,100.186
kmp,0.97,48.5252,20.0049,199.968,79.9181,501.319,3400.67,0.996128,100.139
kmp,0.98,49.0172,20.0033,199.979,79.9453,500.879,3400.45,0.997418,100.093
kmp,0.99,49.509,20.0017,199.99,79.9726,500.44,3400.22,0.998708,100.047
kmp,1.,50.0006,20.0,200.001,79.9999,500.0,3400.0,0.999999,100.0
kmp,1.01,50.4921,19.9984,200.012,80.0273,499.562,3399.78,1.00129,99.9536
kmp,1.02,50.9834,19.9967,200.024,80.0547,499.123,3399.55,1.00258,99.9071
kmp,1.03,51.4745,19.9951,200.035,80.0822,498.686,3399.33,1.00387,99.8606
kmp,1.04,51.9654,19.9934,200.046,80.1098,498.248,3399.11,1.00516,99.8141
kmp,1.05,52.4561,19.9917,200.057,80.1373,497.811,3398.88,1.00646,99.7676
kmp,1.06,52.9467,19.9901,200.068,80.165,497.375,3398.65,1.00775,99.721
kmp,1.07,53.437,19.9884,200.08,80.1927,496.938,3398.43,1.00904,99.6745
kmp,1.08,53.9272,19.9867,200.091,80.2204,496.503,3398.2,1.01033,99.6279
kmp,1.09,54.4172,19.9851,200.102,80.2482,496.067,3397.97,1.01163,99.5813
kmp,1.1,54.9069,19.9834,200.114,80.276,495.633,3397.74,1.01292,99.5347
kmp,1.11,55.3965,19.9817,200.125,80.3039,495.198,3397.51,1.01421,99.4881
kmp,1.12,55.8858,19.98,200.137,80.3319,494.764,3397.28,1.0155,99.4415
kmp,1.13,56.3749,19.9783,200.148,80.3599,494.331,3397.05,1.0168,99.3948
kmp,1.14,56.8639,19.9766,200.16,80.388,493.898,3396.82,1.01809,99.3481
kmp,1.15,57.3526,19.9749,200.171,80.4161,493.465,3396.59,1.01938,99.3014
kmp,1.16,57.841,19.9732,200.183,80.4443,493.033,3396.35,1.02067,99.2547
kmp,1.17,58.3293,19.9715,200.194,80.4725,492.602,3396.12,1.02197,99.208
kmp,1.18,58.8173,19.9698,200.206,80.5008,492.171,3395.89,1.02326,99.1613
kmp,1.19,59.3051,19.968,200.218,80.5292,491.74,3395.65,1.02455,99.1145
kmp,1.2,59.7927,19.9663,200.229,80.5576,491.31,3395.41,1.02584,99.0677
kmp,1.21,60.28,19.9646,200.241,80.586,490.881,3395.18,1.02713,99.0209
kmp,1.22,60.767,19.9629,200.253,80.6145,490.451,3394.94,1.02842,98.974
kmp,1.23,61.2539,19.9611,200.265,80.6431,490.023,3394.7,1.02972,98.9272
kmp,1.24,61.7404,19.9594,200.276,80.6718,489.595,3394.46,1.03101,98.8803
kmp,1.25,62.2267,19.9576,200.288,80.7005,489.167,3394.23,1.0323,98.8334
kmp,1.26,62.7128,19.9559,200.3,80.7292,488.741,3393.99,1.03358,98.7864
kmp,1.27,63.1986,19.9541,200.312,80.7581,488.314,3393.74,1.03487,98.7395
kmp,1.28,63.6841,19.9524,200.324,80.7869,487.888,3393.5,1.03616,98.6925
kmp,1.29,64.1693,19.9506,200.336,80.8159,487.463,3393.26,1.03745,98.6455
kmp,1.3,64.6543,19.9488,200.348,80.8449,487.038,3393.02,1.03874,98.5985
kmp,1.31,65.139,19.947,200.36,80.874,486.614,3392.77,1.04002,98.5514
kmp,1.32,65.6233,19.9453,200.372,80.9031,486.19,3392.53,1.04131,98.5043
kmp,1.33,66.1074,19.9435,200.384,80.9323,485.767,3392.28,1.0426,98.4572
kmp,1.34,66.5912,19.9417,200.397,80.9615,485.345,3392.04,1.04388,98.4101
kmp,1.35,67.0747,19.9399,200.409,80.9909,484.923,3391.79,1.04516,98.3629
kmp,1.36,67.5579,19.9381,200.421,81.0202,484.502,3391.54,1.04645,98.3157
kmp,1.37,68.0408,19.9363,200.433,81.0497,484.081,3391.3,1.04773,98.2685
kmp,1.38,68.5234,19.9345,200.446,81.0792,483.661,3391.05,1.04901,98.2212
kmp,1.39,69.0056,19.9327,200.458,81.1088,483.242,3390.8,1.05029,98.174
kmp,1.4,69.4876,19.9308,200.47,81.1384,482.823,3390.55,1.05157,98.1266
kmp,1.41,69.9692,19.929,200.483,81.1681,482.405,3390.29,1.05285,98.0793
kmp,1.42,70.4504,19.9272,200.495,81.1979,481.987,3390.04,1.05413,98.0319
kmp,1.43,70.9313,19.9253,200.508,81.2278,481.57,3389.79,1.0554,97.9845
kmp,1.44,71.4119,19.9235,200.52,81.2577,481.154,3389.54,1.05668,97.9371
kmp,1.45,71.8921,19.9217,200.533,81.2876,480.738,3389.28,1.05795,97.8896
kmp,1.46,72.372,19.9198,200.545,81.3177,480.323,3389.03,1.05922,97.8422
kmp,1.47,72.8515,19.9179,200.558,81.3478,479.909,3388.77,1.0605,97.7946
kmp,1.48,73.3306,19.9161,200.571,81.378,479.495,3388.51,1.06177,97.7471
kmp,1.49,73.8094,19.9142,200.583,81.4082,479.082,3388.25,1.06304,97.6995
kmp,1.5,74.2878,19.9123,200.596,81.4385,478.67,3388.0,1.0643,97.6519
kmp,1.51,74.7658,19.9105,200.609,81.4689,478.258,3387.74,1.06557,97.6043
kmp,1.52,75.2434,19.9086,200.622,81.4994,477.847,3387.48,1.06684,97.5566
kmp,1.53,75.7207,19.9067,200.635,81.5299,477.437,3387.21,1.0681,97.5089
kmp,1.54,76.1975,19.9048,200.648,81.5605,477.027,3386.95,1.06936,97.4611
kmp,1.55,76.6739,19.9029,200.661,81.5911,476.619,3386.69,1.07062,97.4134
kmp,1.56,77.15,19.901,200.674,81.6219,476.211,3386.43,1.07188,97.3656
kmp,1.57,77.6256,19.8991,200.687,81.6527,475.803,3386.16,1.07314,97.3177
kmp,1.58,78.1008,19.8972,200.7,81.6835,475.397,3385.9,1.0744,97.2699
kmp,1.59,78.5755,19.8953,200.713,81.7145,474.991,3385.63,1.07565,97.222
kmp,1.6,79.0499,19.8933,200.726,81.7455,474.585,3385.36,1.0769,97.174
kmp,1.61,79.5238,19.8914,200.739,81.7766,474.181,3385.1,1.07815,97.1261
kmp,1.62,79.9972,19.8895,200.752,81.8077,473.777,3384.83,1.0794,97.0781
kmp,1.63,80.4703,19.8875,200.765,81.839,473.374,3384.56,1.08065,97.0301
kmp,1.64,80.9428,19.8856,200.779,81.8702,472.972,3384.29,1.0819,96.982
kmp,1.65,81.4149,19.8837,200.792,81.9016,472.571,3384.02,1.08314,96.9339
kmp,1.66,81.8866,19.8817,200.805,81.9331,472.17,3383.74,1.08438,96.8858
kmp,1.67,82.3578,19.8797,200.819,81.9646,471.77,3383.47,1.08562,96.8376
kmp,1.68,82.8285,19.8778,200.832,81.9961,471.371,3383.2,1.08686,96.7894
kmp,1.69,83.2987,19.8758,200.846,82.0278,470.973,3382.92,1.08809,96.7412
kmp,1.7,83.7685,19.8738,200.859,82.0595,470.576,3382.65,1.08933,96.693
kmp,1.71,84.2378,19.8718,200.873,82.0913,470.179,3382.37,1.09056,96.6447
kmp,1.72,84.7065,19.8699,200.886,82.1232,469.783,3382.09,1.09179,96.5964
kmp,1.73,85.1748,19.8679,200.9,82.1552,469.388,3381.82,1.09302,96.548
kmp,1.74,85.6426,19.8659,200.914,82.1872,468.994,3381.54,1.09424,96.4997
kmp,1.75,86.1098,19.8639,200.927,82.2193,468.601,3381.26,1.09546,96.4513
kmp,1.76,86.5766,19.8619,200.941,82.2514,468.208,3380.98,1.09668,96.4028
kmp,1.77,87.0428,19.8598,200.955,82.2837,467.816,3380.7,1.0979,96.3543
kmp,1.78,87.5085,19.8578,200.969,82.316,467.425,3380.41,1.09912,96.3058
kmp,1.79,87.9737,19.8558,200.982,82.3484,467.035,3380.13,1.10033,96.2573
kmp,1.8,88.4383,19.8538,200.996,82.3808,466.646,3379.85,1.10154,96.2088
kmp,1.81,88.9025,19.8517,201.01,82.4134,466.258,3379.56,1.10275,96.1602
kmp,1.82,89.366,19.8497,201.024,82.446,465.871,3379.27,1.10396,96.1115
kmp,1.83,89.829,19.8477,201.038,82.4786,465.484,3378.99,1.10516,96.0629
kmp,1.84,90.2915,19.8456,201.052,82.5114,465.098,3378.7,1.10636,96.0142
kmp,1.85,90.7534,19.8435,201.066,82.5442,464.713,3378.41,1.10756,95.9655
kmp,1.86,91.2147,19.8415,201.08,82.5771,464.33,3378.12,1.10876,95.9168
kmp,1.87,91.6754,19.8394,201.095,82.6101,463.946,3377.83,1.10995,95.868
kmp,1.88,92.1356,19.8373,201.109,82.6431,463.564,3377.54,1.11114,95.8192
kmp,1.89,92.5952,19.8353,201.123,82.6763,463.183,3377.25,1.11233,95.7704
kmp,1.9,93.0542,19.8332,201.137,82.7095,462.803,3376.96,1.11351,95.7215
kmp,1.91,93.5127,19.8311,201.152,82.7427,462.423,3376.66,1.1147,95.6726
kmp,1.92,93.9705,19.829,201.166,82.7761,462.045,3376.37,1.11588,95.6237
kmp,1.93,94.4277,19.8269,201.18,82.8095,461.667,3376.07,1.11705,95.5748
kmp,1.94,94.8844,19.8248,201.195,82.843,461.29,3375.78,1.11823,95.5258
kmp,1.95,95.3404,19.8227,201.209,82.8765,460.915,3375.48,1.1194,95.4768
kmp,1.96,95.7958,19.8206,201.224,82.9102,460.54,3375.18,1.12056,95.4278
kmp,1.97,96.2506,19.8185,201.238,82.9439,460.166,3374.88,1.12173,95.3788
kmp,1.98,96.7048,19.8163,201.253,82.9777,459.793,3374.58,1.12289,95.3297
kmp,1.99,97.1584,19.8142,201.267,83.0115,459.421,3374.28,1.12405,95.2806
kmp,2.,97.6113,19.8121,201.282,83.0455,459.05,3373.98,1.12521,95.2315
