time,MP,FC,F2,CIA,FS,F3,O2,FM
718, 4.62031, 16.2831, 2481.22, 187.377, 546.678, 352.473, 0.00470055, 37.5854
719, 4.60513, 16.2831, 2481.92, 187.421, 546.668, 351.456, 0.00470062, 37.5854
720, 4.59, 16.2831, 2482.6, 187.465, 546.659, 350.442, 0.00470069, 37.5854
721, 4.57491, 16.2831, 2483.29, 187.509, 546.649, 349.431, 0.00470076, 37.5855
722, 4.55988, 16.2831, 2483.97, 187.552, 546.64, 348.424, 0.00470083, 37.5855
723, 4.54489, 16.2831, 2484.66, 187.596, 546.63, 347.42, 0.0047009, 37.5855
724, 4.52996, 16.2831, 2485.34, 187.639, 546.621, 346.419, 0.00470097, 37.5856
725, 4.51508, 16.2831, 2486.01, 187.682, 546.612, 345.422, 0.00470104, 37.5856
726, 4.50024, 16.2831, 2486.69, 187.725, 546.602, 344.428, 0.00470111, 37.5856
727, 4.48546, 16.2831, 2487.36, 187.768, 546.593, 343.438, 0.00470117, 37.5856
728, 4.47072, 16.2831, 2488.03, 187.811, 546.584, 342.45, 0.00470124, 37.5857
729, 4.45604, 16.2831, 2488.7, 187.853, 546.574, 341.466, 0.00470131, 37.5857
730, 4.4414, 16.2831, 2489.36, 187.896, 546.565, 340.485, 0.00470138, 37.5857
731, 4.42681, 16.2831, 2490.03, 187.938, 546.556, 339.508, 0.00470144, 37.5858
732, 4.41227, 16.2831, 2490.69, 187.98, 546.547, 338.534, 0.00470151, 37.5858
733, 4.39778, 16.2831, 2491.35, 188.022, 546.538, 337.563, 0.00470158, 37.5858
734, 4.38333, 16.2831, 2492.01, 188.064, 546.529, 336.595, 0.00470165, 37.5858
735, 4.36894, 16.2831, 2492.66, 188.106, 546.519, 335.63, 0.00470171, 37.5859
736, 4.35459, 16.2831, 2493.31, 188.147, 546.51, 334.669, 0.00470178, 37.5859
737, 4.34029, 16.2831, 2493.97, 188.189, 546.501, 333.711, 0.00470184, 37.5859
738, 4.32604, 16.2831, 2494.61, 188.23, 546.492, 332.756, 0.00470191, 37.5859
739, 4.31183, 16.2831, 2495.26, 188.271, 546.484, 331.804, 0.00470197, 37.586
740, 4.29767, 16.2831, 2495.9, 188.312, 546.475, 330.856, 0.00470204, 37.586
741, 4.28356, 16.2831, 2496.55, 188.353, 546.466, 329.91, 0.00470211, 37.586
742, 4.2695, 16.2831, 2497.19, 188.394, 546.457, 328.968, 0.00470217, 37.5861
743, 4.25548, 16.2831, 2497.82, 188.434, 546.448, 328.029, 0.00470223, 37.5861
744, 4.24151, 16.2831, 2498.46, 188.475, 546.439, 327.093, 0.0047023, 37.5861
745, 4.22759, 16.2831, 2499.09, 188.515, 546.431, 326.16, 0.00470236, 37.5861
746, 4.21371, 16.2831, 2499.72, 188.555, 546.422, 325.23, 0.00470243, 37.5862
747, 4.19988, 16.2831, 2500.35, 188.596, 546.413, 324.304, 0.00470249, 37.5862
748, 4.18609, 16.2831, 2500.98, 188.635, 546.404, 323.38, 0.00470255, 37.5862
749, 4.17235, 16.2831, 2501.61, 188.675, 546.396, 322.459, 0.00470262, 37.5862
750, 4.15866, 16.2831, 2502.23, 188.715, 546.387, 321.542, 0.00470268, 37.5863
751, 4.14501, 16.2831, 2502.85, 188.755, 546.379, 320.628, 0.00470274, 37.5863
752, 4.13141, 16.2831, 2503.47, 188.794, 546.37, 319.716, 0.00470281, 37.5863
753, 4.11785, 16.2831, 2504.09, 188.833, 546.362, 318.808, 0.00470287, 37.5863
754, 4.10434, 16.2831, 2504.7, 188.872, 546.353, 317.903, 0.00470293, 37.5864
755, 4.09087, 16.2831, 2505.31, 188.911, 546.345, 317.0, 0.00470299, 37.5864
756, 4.07745, 16.2831, 2505.92, 188.95, 546.336, 316.101, 0.00470305, 37.5864
757, 4.06407, 16.2831, 2506.53, 188.989, 546.328, 315.205, 0.00470312, 37.5864
758, 4.05074, 16.2831, 2507.14, 189.028, 546.319, 314.311, 0.00470318, 37.5865
759, 4.03745, 16.2831, 2507.74, 189.066, 546.311, 313.421, 0.00470324, 37.5865
760, 4.0242, 16.2831, 2508.35, 189.105, 546.303, 312.534, 0.0047033, 37.5865
761, 4.011, 16.2831, 2508.95, 189.143, 546.294, 311.649, 0.00470336, 37.5865
762, 3.99785, 16.2831, 2509.55, 189.181, 546.286, 310.768, 0.00470342, 37.5866
763, 3.98473, 16.2831, 2510.14, 189.219, 546.278, 309.889, 0.00470348, 37.5866
764, 3.97166, 16.2831, 2510.74, 189.257, 546.27, 309.014, 0.00470354, 37.5866
765, 3.95864, 16.2831, 2511.33, 189.295, 546.262, 308.141, 0.0047036, 37.5866
766, 3.94565, 16.2831, 2511.92, 189.332, 546.253, 307.271, 0.00470366, 37.5867
767, 3.93272, 16.2832, 2512.51, 189.37, 546.245, 306.404, 0.00470372, 37.5867
768, 3.91982, 16.2832, 2513.1, 189.407, 546.237, 305.541, 0.00470378, 37.5867
769, 3.90697, 16.2832, 2513.68, 189.444, 546.229, 304.679, 0.00470384, 37.5867
770, 3.89416, 16.2832, 2514.26, 189.481, 546.221, 303.821, 0.0047039, 37.5868
771, 3.88139, 16.2832, 2514.84, 189.518, 546.213, 302.966, 0.00470396, 37.5868
772, 3.86866, 16.2832, 2515.42, 189.555, 546.205, 302.113, 0.00470402, 37.5868
773, 3.85598, 16.2832, 2516.0, 189.592, 546.197, 301.264, 0.00470407, 37.5868
774, 3.84334, 16.2832, 2516.58, 189.629, 546.189, 300.417, 0.00470413, 37.5869
775, 3.83074, 16.2832, 2517.15, 189.665, 546.181, 299.573, 0.00470419, 37.5869
776, 3.81818, 16.2832, 2517.72, 189.701, 546.173, 298.731, 0.00470425, 37.5869
777, 3.80567, 16.2832, 2518.29, 189.738, 546.166, 297.893, 0.0047043, 37.5869
778, 3.79319, 16.2832, 2518.86, 189.774, 546.158, 297.057, 0.00470436, 37.5869
779, 3.78076, 16.2832, 2519.42, 189.81, 546.15, 296.224, 0.00470442, 37.587
780, 3.76837, 16.2832, 2519.99, 189.846, 546.142, 295.394, 0.00470448, 37.587
781, 3.75602, 16.2832, 2520.55, 189.882, 546.135, 294.567, 0.00470453, 37.587
782, 3.74371, 16.2832, 2521.11, 189.917, 546.127, 293.743, 0.00470459, 37.587
783, 3.73144, 16.2832, 2521.67, 189.953, 546.119, 292.921, 0.00470465, 37.5871
784, 3.71922, 16.2832, 2522.22, 189.988, 546.111, 292.102, 0.0047047, 37.5871
785, 3.70703, 16.2832, 2522.78, 190.023, 546.104, 291.285, 0.00470476, 37.5871
786, 3.69489, 16.2832, 2523.33, 190.059, 546.096, 290.472, 0.00470481, 37.5871
787, 3.68278, 16.2832, 2523.88, 190.094, 546.089, 289.661, 0.00470487, 37.5872
788, 3.67072, 16.2832, 2524.43, 190.129, 546.081, 288.853, 0.00470492, 37.5872
789, 3.65869, 16.2832, 2524.98, 190.163, 546.074, 288.047, 0.00470498, 37.5872
790, 3.64671, 16.2832, 2525.52, 190.198, 546.066, 287.244, 0.00470504, 37.5872
791, 3.63476, 16.2832, 2526.07, 190.233, 546.059, 286.444, 0.00470509, 37.5872
792, 3.62286, 16.2832, 2526.61, 190.267, 546.051, 285.646, 0.00470514, 37.5873
793, 3.61099, 16.2832, 2527.15, 190.302, 546.044, 284.852, 0.0047052, 37.5873
794, 3.59917, 16.2832, 2527.68, 190.336, 546.036, 284.059, 0.00470525, 37.5873
795, 3.58738, 16.2832, 2528.22, 190.37, 546.029, 283.27, 0.00470531, 37.5873
796, 3.57563, 16.2832, 2528.76, 190.404, 546.022, 282.483, 0.00470536, 37.5874
797, 3.56393, 16.2832, 2529.29, 190.438, 546.014, 281.699, 0.00470541, 37.5874
798, 3.55226, 16.2832, 2529.82, 190.472, 546.007, 280.917, 0.00470547, 37.5874
799, 3.54063, 16.2832, 2530.35, 190.505, 546.0, 280.138, 0.00470552, 37.5874
800, 3.52904, 16.2832, 2530.88, 190.539, 545.992, 279.361, 0.00470558, 37.5874
801, 3.51748, 16.2832, 2531.4, 190.572, 545.985, 278.587, 0.00470563, 37.5875
802, 3.50597, 16.2832, 2531.93, 190.606, 545.978, 277.816, 0.00470568, 37.5875
803, 3.49449, 16.2832, 2532.45, 190.639, 545.971, 277.047, 0.00470573, 37.5875
804, 3.48305, 16.2832, 2532.97, 190.672, 545.964, 276.281, 0.00470579, 37.5875
805, 3.47165, 16.2832, 2533.49, 190.705, 545.956, 275.517, 0.00470584, 37.5876
806, 3.46029, 16.2832, 2534.0, 190.738, 545.949, 274.756, 0.00470589, 37.5876
807, 3.44897, 16.2832, 2534.52, 190.771, 545.942, 273.998, 0.00470594, 37.5876
808, 3.43768, 16.2832, 2535.03, 190.804, 545.935, 273.242, 0.00470599, 37.5876
809, 3.42643, 16.2832, 2535.54, 190.836, 545.928, 272.488, 0.00470605, 37.5876
810, 3.41522, 16.2832, 2536.05, 190.869, 545.921, 271.737, 0.0047061, 37.5877
811, 3.40405, 16.2832, 2536.56, 190.901, 545.914, 270.989, 0.00470615, 37.5877
812, 3.39291, 16.2832, 2537.07, 190.933, 545.907, 270.243, 0.0047062, 37.5877
813, 3.38181, 16.2832, 2537.57, 190.965, 545.9, 269.499, 0.00470625, 37.5877
814, 3.37075, 16.2832, 2538.08, 190.997, 545.893, 268.758, 0.0047063, 37.5877
815, 3.35972, 16.2832, 2538.58, 191.029, 545.887, 268.019, 0.00470635, 37.5878
816, 3.34873, 16.2832, 2539.08, 191.061, 545.88, 267.283, 0.0047064, 37.5878
817, 3.33778, 16.2832, 2539.58, 191.093, 545.873, 266.549, 0.00470645, 37.5878
818, 3.32686, 16.2832, 2540.07, 191.125, 545.866, 265.818, 0.0047065, 37.5878
819, 3.31598, 16.2832, 2540.57, 191.156, 545.859, 265.089, 0.00470655, 37.5878
820, 3.30514, 16.2832, 2541.06, 191.187, 545.852, 264.363, 0.0047066, 37.5879
821, 3.29433, 16.2832, 2541.55, 191.219, 545.846, 263.639, 0.00470665, 37.5879
822, 3.28356, 16.2832, 2542.04, 191.25, 545.839, 262.918, 0.0047067, 37.5879
823, 3.27282, 16.2832, 2542.53, 191.281, 545.832, 262.198, 0.00470675, 37.5879
824, 3.26212, 16.2832, 2543.02, 191.312, 545.826, 261.482, 0.0047068, 37.588
825, 3.25145, 16.2832, 2543.5, 191.343, 545.819, 260.767, 0.00470685, 37.588
826, 3.24082, 16.2832, 2543.99, 191.374, 545.812, 260.055, 0.0047069, 37.588
827, 3.23023, 16.2832, 2544.47, 191.404, 545.806, 259.346, 0.00470694, 37.588
828, 3.21967, 16.2832, 2544.95, 191.435, 545.799, 258.638, 0.00470699, 37.588
829, 3.20915, 16.2832, 2545.43, 191.465, 545.792, 257.933, 0.00470704, 37.5881
830, 3.19866, 16.2832, 2545.91, 191.496, 545.786, 257.231, 0.00470709, 37.5881
831, 3.18821, 16.2832, 2546.38, 191.526, 545.779, 256.531, 0.00470714, 37.5881
832, 3.17779, 16.2832, 2546.86, 191.556, 545.773, 255.833, 0.00470718, 37.5881
833, 3.1674, 16.2832, 2547.33, 191.586, 545.766, 255.137, 0.00470723, 37.5881
834, 3.15705, 16.2832, 2547.8, 191.616, 545.76, 254.444, 0.00470728, 37.5881
835, 3.14674, 16.2832, 2548.27, 191.646, 545.754, 253.753, 0.00470733, 37.5882
836, 3.13646, 16.2832, 2548.74, 191.676, 545.747, 253.064, 0.00470737, 37.5882
837, 3.12621, 16.2832, 2549.2, 191.706, 545.741, 252.378, 0.00470742, 37.5882
838, 3.116, 16.2832, 2549.67, 191.735, 545.734, 251.694, 0.00470747, 37.5882
839, 3.10582, 16.2832, 2550.13, 191.765, 545.728, 251.012, 0.00470751, 37.5882
840, 3.09567, 16.2832, 2550.59, 191.794, 545.722, 250.333, 0.00470756, 37.5883
841, 3.08556, 16.2832, 2551.05, 191.823, 545.715, 249.656, 0.00470761, 37.5883
842, 3.07549, 16.2832, 2551.51, 191.852, 545.709, 248.981, 0.00470765, 37.5883
843, 3.06544, 16.2832, 2551.97, 191.882, 545.703, 248.308, 0.0047077, 37.5883
844, 3.05543, 16.2832, 2552.42, 191.911, 545.697, 247.637, 0.00470774, 37.5883
845, 3.04546, 16.2832, 2552.88, 191.939, 545.69, 246.969, 0.00470779, 37.5884
846, 3.03551, 16.2833, 2553.33, 191.968, 545.684, 246.303, 0.00470783, 37.5884
847, 3.0256, 16.2833, 2553.78, 191.997, 545.678, 245.639, 0.00470788, 37.5884
848, 3.01572, 16.2833, 2554.23, 192.026, 545.672, 244.978, 0.00470793, 37.5884
849, 3.00588, 16.2833, 2554.68, 192.054, 545.666, 244.318, 0.00470797, 37.5884
850, 2.99607, 16.2833, 2555.12, 192.082, 545.66, 243.661, 0.00470802, 37.5885
851, 2.98629, 16.2833, 2555.57, 192.111, 545.654, 243.006, 0.00470806, 37.5885
852, 2.97654, 16.2833, 2556.01, 192.139, 545.647, 242.353, 0.0047081, 37.5885
853, 2.96682, 16.2833, 2556.45, 192.167, 545.641, 241.703, 0.00470815, 37.5885
854, 2.95714, 16.2833, 2556.89, 192.195, 545.635, 241.054, 0.00470819, 37.5885
855, 2.94749, 16.2833, 2557.33, 192.223, 545.629, 240.408, 0.00470824, 37.5885
856, 2.93787, 16.2833, 2557.77, 192.251, 545.623, 239.764, 0.00470828, 37.5886
857, 2.92829, 16.2833, 2558.21, 192.279, 545.617, 239.122, 0.00470832, 37.5886
858, 2.91873, 16.2833, 2558.64, 192.306, 545.612, 238.482, 0.00470837, 37.5886
859, 2.90921, 16.2833, 2559.07, 192.334, 545.606, 237.844, 0.00470841, 37.5886
860, 2.89972, 16.2833, 2559.51, 192.361, 545.6, 237.208, 0.00470846, 37.5886
861, 2.89026, 16.2833, 2559.94, 192.389, 545.594, 236.575, 0.0047085, 37.5887
862, 2.88084, 16.2833, 2560.37, 192.416, 545.588, 235.943, 0.00470854, 37.5887
863, 2.87144, 16.2833, 2560.79, 192.443, 545.582, 235.314, 0.00470858, 37.5887
864, 2.86208, 16.2833, 2561.22, 192.47, 545.576, 234.687, 0.00470863, 37.5887
865, 2.85274, 16.2833, 2561.64, 192.497, 545.57, 234.062, 0.00470867, 37.5887
866, 2.84344, 16.2833, 2562.07, 192.524, 545.565, 233.439, 0.00470871, 37.5887
867, 2.83417, 16.2833, 2562.49, 192.551, 545.559, 232.818, 0.00470875, 37.5888
868, 2.82493, 16.2833, 2562.91, 192.578, 545.553, 232.199, 0.0047088, 37.5888
869, 2.81572, 16.2833, 2563.33, 192.605, 545.547, 231.582, 0.00470884, 37.5888
870, 2.80654, 16.2833, 2563.75, 192.631, 545.542, 230.967, 0.00470888, 37.5888
871, 2.79739, 16.2833, 2564.16, 192.658, 545.536, 230.354, 0.00470892, 37.5888
872, 2.78827, 16.2833, 2564.58, 192.684, 545.53, 229.744, 0.00470896, 37.5888
873, 2.77918, 16.2833, 2564.99, 192.71, 545.525, 229.135, 0.004709, 37.5889
874, 2.77012, 16.2833, 2565.4, 192.736, 545.519, 228.528, 0.00470905, 37.5889
875, 2.7611, 16.2833, 2565.81, 192.763, 545.513, 227.924, 0.00470909, 37.5889
876, 2.7521, 16.2833, 2566.22, 192.789, 545.508, 227.321, 0.00470913, 37.5889
877, 2.74313, 16.2833, 2566.63, 192.815, 545.502, 226.72, 0.00470917, 37.5889
878, 2.73419, 16.2833, 2567.04, 192.84, 545.497, 226.122, 0.00470921, 37.5889
879, 2.72529, 16.2833, 2567.44, 192.866, 545.491, 225.525, 0.00470925, 37.589
880, 2.71641, 16.2833, 2567.85, 192.892, 545.486, 224.931, 0.00470929, 37.589
881, 2.70756, 16.2833, 2568.25, 192.918, 545.48, 224.338, 0.00470933, 37.589
882, 2.69874, 16.2833, 2568.65, 192.943, 545.475, 223.747, 0.00470937, 37.589
883, 2.68995, 16.2833, 2569.05, 192.969, 545.469, 223.159, 0.00470941, 37.589
884, 2.68119, 16.2833, 2569.45, 192.994, 545.464, 222.572, 0.00470945, 37.589
885, 2.67246, 16.2833, 2569.85, 193.019, 545.458, 221.987, 0.00470949, 37.5891
886, 2.66375, 16.2833, 2570.24, 193.044, 545.453, 221.404, 0.00470953, 37.5891
887, 2.65508, 16.2833, 2570.64, 193.069, 545.448, 220.823, 0.00470957, 37.5891
888, 2.64643, 16.2833, 2571.03, 193.094, 545.442, 220.244, 0.00470961, 37.5891
889, 2.63782, 16.2833, 2571.42, 193.119, 545.437, 219.667, 0.00470965, 37.5891
890, 2.62923, 16.2833, 2571.81, 193.144, 545.432, 219.092, 0.00470969, 37.5891
891, 2.62067, 16.2833, 2572.2, 193.169, 545.426, 218.519, 0.00470973, 37.5892
892, 2.61214, 16.2833, 2572.59, 193.194, 545.421, 217.948, 0.00470977, 37.5892
893, 2.60364, 16.2833, 2572.98, 193.218, 545.416, 217.378, 0.0047098, 37.5892
894, 2.59517, 16.2833, 2573.36, 193.243, 545.41, 216.811, 0.00470984, 37.5892
895, 2.58672, 16.2833, 2573.75, 193.267, 545.405, 216.245, 0.00470988, 37.5892
896, 2.5783, 16.2833, 2574.13, 193.292, 545.4, 215.682, 0.00470992, 37.5892
897, 2.56991, 16.2833, 2574.51, 193.316, 545.395, 215.12, 0.00470996, 37.5893
898, 2.56155, 16.2833, 2574.89, 193.34, 545.39, 214.56, 0.00471, 37.5893
899, 2.55322, 16.2833, 2575.27, 193.364, 545.384, 214.002, 0.00471003, 37.5893
900, 2.54491, 16.2833, 2575.65, 193.388, 545.379, 213.446, 0.00471007, 37.5893
901, 2.53664, 16.2833, 2576.02, 193.412, 545.374, 212.891, 0.00471011, 37.5893
902, 2.52838, 16.2833, 2576.4, 193.436, 545.369, 212.339, 0.00471015, 37.5893
903, 2.52016, 16.2833, 2576.77, 193.46, 545.364, 211.788, 0.00471018, 37.5894
904, 2.51197, 16.2833, 2577.15, 193.484, 545.359, 211.239, 0.00471022, 37.5894
905, 2.5038, 16.2833, 2577.52, 193.507, 545.354, 210.692, 0.00471026, 37.5894
906, 2.49566, 16.2833, 2577.89, 193.531, 545.349, 210.147, 0.0047103, 37.5894
907, 2.48754, 16.2833, 2578.26, 193.554, 545.344, 209.603, 0.00471033, 37.5894
908, 2.47945, 16.2833, 2578.63, 193.578, 545.339, 209.062, 0.00471037, 37.5894
909, 2.47139, 16.2833, 2578.99, 193.601, 545.334, 208.522, 0.00471041, 37.5894
910, 2.46336, 16.2833, 2579.36, 193.624, 545.329, 207.984, 0.00471044, 37.5895
911, 2.45535, 16.2833, 2579.72, 193.647, 545.324, 207.448, 0.00471048, 37.5895
912, 2.44737, 16.2833, 2580.08, 193.671, 545.319, 206.913, 0.00471052, 37.5895
913, 2.43942, 16.2833, 2580.45, 193.694, 545.314, 206.381, 0.00471055, 37.5895
914, 2.43149, 16.2833, 2580.81, 193.717, 545.309, 205.85, 0.00471059, 37.5895
915, 2.42359, 16.2833, 2581.17, 193.739, 545.304, 205.321, 0.00471062, 37.5895
916, 2.41572, 16.2833, 2581.52, 193.762, 545.299, 204.794, 0.00471066, 37.5896
917, 2.40787, 16.2833, 2581.88, 193.785, 545.294, 204.268, 0.00471069, 37.5896
918, 2.40005, 16.2833, 2582.24, 193.807, 545.29, 203.744, 0.00471073, 37.5896
919, 2.39225, 16.2833, 2582.59, 193.83, 545.285, 203.222, 0.00471077, 37.5896
920, 2.38448, 16.2833, 2582.95, 193.853, 545.28, 202.702, 0.0047108, 37.5896
921, 2.37674, 16.2833, 2583.3, 193.875, 545.275, 202.183, 0.00471084, 37.5896
922, 2.36902, 16.2833, 2583.65, 193.897, 545.27, 201.666, 0.00471087, 37.5896
923, 2.36132, 16.2833, 2584.0, 193.92, 545.266, 201.151, 0.00471091, 37.5897
924, 2.35366, 16.2833, 2584.35, 193.942, 545.261, 200.638, 0.00471094, 37.5897
925, 2.34602, 16.2833, 2584.7, 193.964, 545.256, 200.126, 0.00471098, 37.5897
926, 2.3384, 16.2833, 2585.04, 193.986, 545.251, 199.616, 0.00471101, 37.5897
927, 2.33081, 16.2833, 2585.39, 194.008, 545.247, 199.108, 0.00471104, 37.5897
928, 2.32324, 16.2833, 2585.73, 194.03, 545.242, 198.601, 0.00471108, 37.5897
929, 2.3157, 16.2833, 2586.07, 194.052, 545.237, 198.096, 0.00471111, 37.5897
930, 2.30819, 16.2833, 2586.42, 194.073, 545.233, 197.593, 0.00471115, 37.5898
931, 2.3007, 16.2833, 2586.76, 194.095, 545.228, 197.091, 0.00471118, 37.5898
932, 2.29323, 16.2833, 2587.1, 194.117, 545.224, 196.591, 0.00471122, 37.5898
933, 2.28579, 16.2833, 2587.44, 194.138, 545.219, 196.093, 0.00471125, 37.5898
934, 2.27837, 16.2833, 2587.77, 194.16, 545.214, 195.596, 0.00471128, 37.5898
935, 2.27098, 16.2833, 2588.11, 194.181, 545.21, 195.101, 0.00471132, 37.5898
936, 2.26362, 16.2833, 2588.44, 194.202, 545.205, 194.608, 0.00471135, 37.5898
937, 2.25627, 16.2833, 2588.78, 194.223, 545.201, 194.117, 0.00471138, 37.5899
938, 2.24896, 16.2833, 2589.11, 194.245, 545.196, 193.626, 0.00471142, 37.5899
939, 2.24166, 16.2833, 2589.44, 194.266, 545.192, 193.138, 0.00471145, 37.5899
940, 2.23439, 16.2833, 2589.77, 194.287, 545.187, 192.651, 0.00471148, 37.5899
941, 2.22715, 16.2833, 2590.1, 194.308, 545.183, 192.166, 0.00471151, 37.5899
942, 2.21993, 16.2833, 2590.43, 194.329, 545.178, 191.683, 0.00471155, 37.5899
943, 2.21273, 16.2833, 2590.76, 194.349, 545.174, 191.201, 0.00471158, 37.5899
944, 2.20556, 16.2833, 2591.08, 194.37, 545.169, 190.72, 0.00471161, 37.59
945, 2.19841, 16.2833, 2591.41, 194.391, 545.165, 190.242, 0.00471165, 37.59
946, 2.19128, 16.2833, 2591.73, 194.411, 545.161, 189.765, 0.00471168, 37.59
947, 2.18418, 16.2833, 2592.06, 194.432, 545.156, 189.289, 0.00471171, 37.59
948, 2.1771, 16.2833, 2592.38, 194.452, 545.152, 188.815, 0.00471174, 37.59
949, 2.17005, 16.2833, 2592.7, 194.473, 545.147, 188.343, 0.00471177, 37.59
950, 2.16302, 16.2833, 2593.02, 194.493, 545.143, 187.872, 0.00471181, 37.59
951, 2.15601, 16.2833, 2593.34, 194.513, 545.139, 187.403, 0.00471184, 37.59
952, 2.14903, 16.2833, 2593.66, 194.534, 545.135, 186.935, 0.00471187, 37.5901
953, 2.14207, 16.2833, 2593.97, 194.554, 545.13, 186.469, 0.0047119, 37.5901
954, 2.13513, 16.2834, 2594.29, 194.574, 545.126, 186.005, 0.00471193, 37.5901
955, 2.12821, 16.2834, 2594.6, 194.594, 545.122, 185.542, 0.00471196, 37.5901
956, 2.12132, 16.2834, 2594.92, 194.614, 545.117, 185.08, 0.00471199, 37.5901
957, 2.11445, 16.2834, 2595.23, 194.634, 545.113, 184.62, 0.00471203, 37.5901
958, 2.10761, 16.2834, 2595.54, 194.654, 545.109, 184.162, 0.00471206, 37.5901
959, 2.10079, 16.2834, 2595.85, 194.673, 545.105, 183.705, 0.00471209, 37.5902
960, 2.09398, 16.2834, 2596.16, 194.693, 545.101, 183.25, 0.00471212, 37.5902
961, 2.08721, 16.2834, 2596.47, 194.713, 545.096, 182.796, 0.00471215, 37.5902
962, 2.08045, 16.2834, 2596.78, 194.732, 545.092, 182.344, 0.00471218, 37.5902
963, 2.07372, 16.2834, 2597.08, 194.752, 545.088, 181.893, 0.00471221, 37.5902
964, 2.06701, 16.2834, 2597.39, 194.771, 545.084, 181.443, 0.00471224, 37.5902
965, 2.06032, 16.2834, 2597.69, 194.79, 545.08, 180.996, 0.00471227, 37.5902
966, 2.05366, 16.2834, 2597.99, 194.81, 545.076, 180.549, 0.0047123, 37.5902
967, 2.04701, 16.2834, 2598.3, 194.829, 545.072, 180.104, 0.00471233, 37.5903
968, 2.04039, 16.2834, 2598.6, 194.848, 545.068, 179.661, 0.00471236, 37.5903
969, 2.03379, 16.2834, 2598.9, 194.867, 545.063, 179.219, 0.00471239, 37.5903
970, 2.02721, 16.2834, 2599.2, 194.886, 545.059, 178.779, 0.00471242, 37.5903
971, 2.02066, 16.2834, 2599.5, 194.905, 545.055, 178.34, 0.00471245, 37.5903
972, 2.01412, 16.2834, 2599.79, 194.924, 545.051, 177.902, 0.00471248, 37.5903
973, 2.00761, 16.2834, 2600.09, 194.943, 545.047, 177.466, 0.00471251, 37.5903
974, 2.00112, 16.2834, 2600.38, 194.961, 545.043, 177.032, 0.00471254, 37.5903
975, 1.99465, 16.2834, 2600.68, 194.98, 545.039, 176.599, 0.00471257, 37.5904
976, 1.98821, 16.2834, 2600.97, 194.999, 545.035, 176.167, 0.0047126, 37.5904
977, 1.98178, 16.2834, 2601.26, 195.017, 545.031, 175.737, 0.00471263, 37.5904
978, 1.97538, 16.2834, 2601.56, 195.036, 545.028, 175.308, 0.00471265, 37.5904
979, 1.96899, 16.2834, 2601.85, 195.054, 545.024, 174.881, 0.00471268, 37.5904
980, 1.96263, 16.2834, 2602.14, 195.073, 545.02, 174.455, 0.00471271, 37.5904
981, 1.95629, 16.2834, 2602.42, 195.091, 545.016, 174.03, 0.00471274, 37.5904
982, 1.94997, 16.2834, 2602.71, 195.109, 545.012, 173.607, 0.00471277, 37.5904
983, 1.94367, 16.2834, 2603.0, 195.128, 545.008, 173.185, 0.0047128, 37.5904
984, 1.9374, 16.2834, 2603.28, 195.146, 545.004, 172.765, 0.00471283, 37.5905
985, 1.93114, 16.2834, 2603.57, 195.164, 545.0, 172.346, 0.00471285, 37.5905
986, 1.9249, 16.2834, 2603.85, 195.182, 544.996, 171.929, 0.00471288, 37.5905
987, 1.91869, 16.2834, 2604.13, 195.2, 544.993, 171.513, 0.00471291, 37.5905
988, 1.91249, 16.2834, 2604.42, 195.218, 544.989, 171.098, 0.00471294, 37.5905
989, 1.90632, 16.2834, 2604.7, 195.236, 544.985, 170.684, 0.00471297, 37.5905
990, 1.90017, 16.2834, 2604.98, 195.253, 544.981, 170.272, 0.00471299, 37.5905
991, 1.89403, 16.2834, 2605.26, 195.271, 544.977, 169.862, 0.00471302, 37.5905
992, 1.88792, 16.2834, 2605.53, 195.289, 544.974, 169.453, 0.00471305, 37.5906
993, 1.88183, 16.2834, 2605.81, 195.306, 544.97, 169.045, 0.00471308, 37.5906
994, 1.87576, 16.2834, 2606.09, 195.324, 544.966, 168.638, 0.0047131, 37.5906
995, 1.86971, 16.2834, 2606.36, 195.342, 544.963, 168.233, 0.00471313, 37.5906
996, 1.86368, 16.2834, 2606.64, 195.359, 544.959, 167.829, 0.00471316, 37.5906
997, 1.85766, 16.2834, 2606.91, 195.376, 544.955, 167.427, 0.00471319, 37.5906
998, 1.85167, 16.2834, 2607.18, 195.394, 544.951, 167.026, 0.00471321, 37.5906
999, 1.8457, 16.2834, 2607.45, 195.411, 544.948, 166.626, 0.00471324, 37.5906
1000, 1.83975, 16.2834, 2607.72, 195.428, 544.944, 166.227, 0.00471327, 37.5906
1001, 1.83382, 16.2834, 2607.99, 195.445, 544.941, 165.83, 0.00471329, 37.5907
1002, 1.82791, 16.2834, 2608.26, 195.462, 544.937, 165.435, 0.00471332, 37.5907
1003, 1.82201, 16.2834, 2608.53, 195.479, 544.933, 165.04, 0.00471335, 37.5907
1004, 1.81614, 16.2834, 2608.8, 195.496, 544.93, 164.647, 0.00471337, 37.5907
1005, 1.81029, 16.2834, 2609.07, 195.513, 544.926, 164.255, 0.0047134, 37.5907
1006, 1.80445, 16.2834, 2609.33, 195.53, 544.922, 163.864, 0.00471343, 37.5907
1007, 1.79864, 16.2834, 2609.59, 195.547, 544.919, 163.475, 0.00471345, 37.5907
1008, 1.79285, 16.2834, 2609.86, 195.564, 544.915, 163.087, 0.00471348, 37.5907
