time,MP,FC,F2,CIA,FS,F3,O2,FM
1551, 1603.8, 18.5536, 5105.26, 98.0486, 273.375, 109.523, 0.00505943, 467.545
1552, 1602.8, 18.5536, 5106.1, 98.0535, 273.374, 109.502, 0.00505943, 467.537
1553, 1601.8, 18.5535, 5106.94, 98.0583, 273.374, 109.482, 0.00505943, 467.528
1554, 1600.81, 18.5535, 5107.78, 98.0631, 273.374, 109.461, 0.00505943, 467.519
1555, 1599.81, 18.5535, 5108.61, 98.0679, 273.373, 109.441, 0.00505942, 467.511
1556, 1598.82, 18.5535, 5109.45, 98.0727, 273.373, 109.421, 0.00505942, 467.502
1557, 1597.83, 18.5535, 5110.28, 98.0775, 273.373, 109.4, 0.00505942, 467.494
1558, 1596.84, 18.5535, 5111.11, 98.0823, 273.372, 109.38, 0.00505942, 467.486
1559, 1595.85, 18.5535, 5111.93, 98.0871, 273.372, 109.36, 0.00505942, 467.477
1560, 1594.86, 18.5534, 5112.76, 98.0919, 273.371, 109.339, 0.00505942, 467.469
1561, 1593.88, 18.5534, 5113.59, 98.0966, 273.371, 109.319, 0.00505942, 467.461
1562, 1592.9, 18.5534, 5114.41, 98.1014, 273.371, 109.299, 0.00505942, 467.453
1563, 1591.92, 18.5534, 5115.23, 98.1061, 273.37, 109.279, 0.00505942, 467.445
1564, 1590.94, 18.5534, 5116.05, 98.1108, 273.37, 109.259, 0.00505941, 467.437
1565, 1589.96, 18.5534, 5116.87, 98.1156, 273.37, 109.239, 0.00505941, 467.429
1566, 1588.99, 18.5533, 5117.69, 98.1203, 273.369, 109.219, 0.00505941, 467.422
1567, 1588.02, 18.5533, 5118.5, 98.125, 273.369, 109.199, 0.00505941, 467.414
1568, 1587.05, 18.5533, 5119.31, 98.1297, 273.368, 109.179, 0.00505941, 467.406
1569, 1586.08, 18.5533, 5120.13, 98.1343, 273.368, 109.159, 0.00505941, 467.399
1570, 1585.11, 18.5533, 5120.94, 98.139, 273.368, 109.139, 0.00505941, 467.391
1571, 1584.15, 18.5533, 5121.74, 98.1437, 273.367, 109.12, 0.0050594, 467.384
1572, 1583.19, 18.5532, 5122.55, 98.1483, 273.367, 109.1, 0.0050594, 467.376
1573, 1582.23, 18.5532, 5123.36, 98.153, 273.366, 109.08, 0.0050594, 467.369
1574, 1581.27, 18.5532, 5124.16, 98.1576, 273.366, 109.061, 0.0050594, 467.362
1575, 1580.31, 18.5532, 5124.96, 98.1622, 273.366, 109.041, 0.0050594, 467.354
1576, 1579.35, 18.5532, 5125.76, 98.1668, 273.365, 109.021, 0.0050594, 467.347
1577, 1578.4, 18.5532, 5126.56, 98.1715, 273.365, 109.002, 0.00505939, 467.34
1578, 1577.45, 18.5531, 5127.36, 98.1761, 273.365, 108.982, 0.00505939, 467.333
1579, 1576.5, 18.5531, 5128.15, 98.1806, 273.364, 108.963, 0.00505939, 467.326
1580, 1575.55, 18.5531, 5128.95, 98.1852, 273.364, 108.944, 0.00505939, 467.319
1581, 1574.61, 18.5531, 5129.74, 98.1898, 273.363, 108.924, 0.00505939, 467.313
1582, 1573.66, 18.5531, 5130.53, 98.1943, 273.363, 108.905, 0.00505938, 467.306
1583, 1572.72, 18.5531, 5131.32, 98.1989, 273.363, 108.886, 0.00505938, 467.299
1584, 1571.78, 18.553, 5132.11, 98.2034, 273.362, 108.866, 0.00505938, 467.292
1585, 1570.84, 18.553, 5132.89, 98.208, 273.362, 108.847, 0.00505938, 467.286
1586, 1569.91, 18.553, 5133.68, 98.2125, 273.361, 108.828, 0.00505938, 467.279
1587, 1568.97, 18.553, 5134.46, 98.217, 273.361, 108.809, 0.00505937, 467.273
1588, 1568.04, 18.553, 5135.24, 98.2215, 273.361, 108.79, 0.00505937, 467.266
1589, 1567.11, 18.5529, 5136.02, 98.226, 273.36, 108.771, 0.00505937, 467.26
1590, 1566.18, 18.5529, 5136.8, 98.2305, 273.36, 108.752, 0.00505937, 467.254
1591, 1565.25, 18.5529, 5137.57, 98.235, 273.359, 108.733, 0.00505936, 467.248
1592, 1564.32, 18.5529, 5138.35, 98.2394, 273.359, 108.714, 0.00505936, 467.241
1593, 1563.4, 18.5529, 5139.12, 98.2439, 273.359, 108.695, 0.00505936, 467.235
1594, 1562.48, 18.5529, 5139.89, 98.2484, 273.358, 108.676, 0.00505936, 467.229
1595, 1561.56, 18.5528, 5140.66, 98.2528, 273.358, 108.657, 0.00505936, 467.223
1596, 1560.64, 18.5528, 5141.43, 98.2572, 273.357, 108.638, 0.00505935, 467.217
1597, 1559.72, 18.5528, 5142.2, 98.2617, 273.357, 108.62, 0.00505935, 467.211
1598, 1558.81, 18.5528, 5142.97, 98.2661, 273.357, 108.601, 0.00505935, 467.205
1599, 1557.9, 18.5528, 5143.73, 98.2705, 273.356, 108.582, 0.00505935, 467.2
1600, 1556.99, 18.5528, 5144.49, 98.2749, 273.356, 108.564, 0.00505934, 467.194
1601, 1556.08, 18.5527, 5145.25, 98.2793, 273.355, 108.545, 0.00505934, 467.188
1602, 1555.17, 18.5527, 5146.01, 98.2836, 273.355, 108.527, 0.00505934, 467.183
1603, 1554.26, 18.5527, 5146.77, 98.288, 273.355, 108.508, 0.00505934, 467.177
1604, 1553.36, 18.5527, 5147.53, 98.2924, 273.354, 108.49, 0.00505933, 467.171
1605, 1552.46, 18.5527, 5148.28, 98.2967, 273.354, 108.471, 0.00505933, 467.166
1606, 1551.56, 18.5527, 5149.04, 98.3011, 273.353, 108.453, 0.00505933, 467.16
1607, 1550.66, 18.5526, 5149.79, 98.3054, 273.353, 108.434, 0.00505932, 467.155
1608, 1549.76, 18.5526, 5150.54, 98.3097, 273.353, 108.416, 0.00505932, 467.15
1609, 1548.87, 18.5526, 5151.29, 98.3141, 273.352, 108.398, 0.00505932, 467.144
1610, 1547.97, 18.5526, 5152.03, 98.3184, 273.352, 108.379, 0.00505932, 467.139
1611, 1547.08, 18.5526, 5152.78, 98.3227, 273.351, 108.361, 0.00505931, 467.134
1612, 1546.19, 18.5525, 5153.52, 98.327, 273.351, 108.343, 0.00505931, 467.129
1613, 1545.3, 18.5525, 5154.27, 98.3312, 273.351, 108.325, 0.00505931, 467.124
1614, 1544.42, 18.5525, 5155.01, 98.3355, 273.35, 108.307, 0.0050593, 467.119
1615, 1543.53, 18.5525, 5155.75, 98.3398, 273.35, 108.289, 0.0050593, 467.114
1616, 1542.65, 18.5525, 5156.49, 98.344, 273.349, 108.271, 0.0050593, 467.109
1617, 1541.77, 18.5525, 5157.22, 98.3483, 273.349, 108.253, 0.0050593, 467.104
1618, 1540.89, 18.5524, 5157.96, 98.3525, 273.349, 108.235, 0.00505929, 467.099
1619, 1540.01, 18.5524, 5158.69, 98.3568, 273.348, 108.217, 0.00505929, 467.094
1620, 1539.14, 18.5524, 5159.42, 98.361, 273.348, 108.199, 0.00505929, 467.09
1621, 1538.26, 18.5524, 5160.16, 98.3652, 273.347, 108.181, 0.00505928, 467.085
1622, 1537.39, 18.5524, 5160.88, 98.3694, 273.347, 108.163, 0.00505928, 467.08
1623, 1536.52, 18.5523, 5161.61, 98.3736, 273.346, 108.146, 0.00505928, 467.076
1624, 1535.65, 18.5523, 5162.34, 98.3778, 273.346, 108.128, 0.00505927, 467.071
1625, 1534.78, 18.5523, 5163.06, 98.382, 273.346, 108.11, 0.00505927, 467.066
1626, 1533.92, 18.5523, 5163.79, 98.3861, 273.345, 108.092, 0.00505927, 467.062
1627, 1533.05, 18.5523, 5164.51, 98.3903, 273.345, 108.075, 0.00505926, 467.058
1628, 1532.19, 18.5523, 5165.23, 98.3945, 273.344, 108.057, 0.00505926, 467.053
1629, 1531.33, 18.5522, 5165.95, 98.3986, 273.344, 108.04, 0.00505926, 467.049
1630, 1530.47, 18.5522, 5166.67, 98.4027, 273.344, 108.022, 0.00505925, 467.045
1631, 1529.61, 18.5522, 5167.38, 98.4069, 273.343, 108.005, 0.00505925, 467.04
1632, 1528.76, 18.5522, 5168.1, 98.411, 273.343, 107.987, 0.00505925, 467.036
1633, 1527.9, 18.5522, 5168.81, 98.4151, 273.342, 107.97, 0.00505924, 467.032
1634, 1527.05, 18.5522, 5169.52, 98.4192, 273.342, 107.952, 0.00505924, 467.028
1635, 1526.2, 18.5521, 5170.23, 98.4233, 273.342, 107.935, 0.00505924, 467.024
1636, 1525.35, 18.5521, 5170.94, 98.4274, 273.341, 107.918, 0.00505923, 467.02
1637, 1524.51, 18.5521, 5171.65, 98.4315, 273.341, 107.901, 0.00505923, 467.016
1638, 1523.66, 18.5521, 5172.36, 98.4355, 273.34, 107.883, 0.00505923, 467.012
1639, 1522.82, 18.5521, 5173.06, 98.4396, 273.34, 107.866, 0.00505922, 467.008
1640, 1521.98, 18.552, 5173.77, 98.4437, 273.34, 107.849, 0.00505922, 467.004
1641, 1521.14, 18.552, 5174.47, 98.4477, 273.339, 107.832, 0.00505922, 467.0
1642, 1520.3, 18.552, 5175.17, 98.4518, 273.339, 107.815, 0.00505921, 466.996
1643, 1519.46, 18.552, 5175.87, 98.4558, 273.338, 107.798, 0.00505921, 466.993
1644, 1518.62, 18.552, 5176.57, 98.4598, 273.338, 107.781, 0.00505921, 466.989
1645, 1517.79, 18.552, 5177.26, 98.4638, 273.338, 107.764, 0.0050592, 466.985
1646, 1516.96, 18.5519, 5177.96, 98.4678, 273.337, 107.747, 0.0050592, 466.981
1647, 1516.13, 18.5519, 5178.65, 98.4718, 273.337, 107.73, 0.00505919, 466.978
1648, 1515.3, 18.5519, 5179.34, 98.4758, 273.336, 107.713, 0.00505919, 466.974
1649, 1514.47, 18.5519, 5180.03, 98.4798, 273.336, 107.696, 0.00505919, 466.971
1650, 1513.65, 18.5519, 5180.72, 98.4838, 273.335, 107.679, 0.00505918, 466.967
1651, 1512.82, 18.5518, 5181.41, 98.4877, 273.335, 107.662, 0.00505918, 466.964
1652, 1512.0, 18.5518, 5182.1, 98.4917, 273.335, 107.646, 0.00505918, 466.96
1653, 1511.18, 18.5518, 5182.78, 98.4956, 273.334, 107.629, 0.00505917, 466.957
1654, 1510.36, 18.5518, 5183.47, 98.4996, 273.334, 107.612, 0.00505917, 466.954
1655, 1509.54, 18.5518, 5184.15, 98.5035, 273.333, 107.596, 0.00505917, 466.951
1656, 1508.73, 18.5518, 5184.83, 98.5074, 273.333, 107.579, 0.00505916, 466.947
1657, 1507.91, 18.5517, 5185.51, 98.5114, 273.333, 107.562, 0.00505916, 466.944
1658, 1507.1, 18.5517, 5186.19, 98.5153, 273.332, 107.546, 0.00505915, 466.941
1659, 1506.29, 18.5517, 5186.87, 98.5192, 273.332, 107.529, 0.00505915, 466.938
1660, 1505.48, 18.5517, 5187.54, 98.5231, 273.331, 107.513, 0.00505915, 466.935
1661, 1504.67, 18.5517, 5188.22, 98.527, 273.331, 107.496, 0.00505914, 466.932
1662, 1503.87, 18.5516, 5188.89, 98.5308, 273.331, 107.48, 0.00505914, 466.928
1663, 1503.06, 18.5516, 5189.56, 98.5347, 273.33, 107.464, 0.00505913, 466.925
1664, 1502.26, 18.5516, 5190.23, 98.5386, 273.33, 107.447, 0.00505913, 466.922
1665, 1501.46, 18.5516, 5190.9, 98.5424, 273.329, 107.431, 0.00505913, 466.92
1666, 1500.66, 18.5516, 5191.57, 98.5463, 273.329, 107.415, 0.00505912, 466.917
1667, 1499.86, 18.5516, 5192.23, 98.5501, 273.329, 107.398, 0.00505912, 466.914
1668, 1499.06, 18.5515, 5192.9, 98.5539, 273.328, 107.382, 0.00505912, 466.911
1669, 1498.27, 18.5515, 5193.56, 98.5578, 273.328, 107.366, 0.00505911, 466.908
1670, 1497.48, 18.5515, 5194.22, 98.5616, 273.327, 107.35, 0.00505911, 466.905
1671, 1496.68, 18.5515, 5194.88, 98.5654, 273.327, 107.334, 0.0050591, 466.903
1672, 1495.89, 18.5515, 5195.54, 98.5692, 273.327, 107.318, 0.0050591, 466.9
1673, 1495.11, 18.5514, 5196.2, 98.573, 273.326, 107.302, 0.0050591, 466.897
1674, 1494.32, 18.5514, 5196.86, 98.5768, 273.326, 107.286, 0.00505909, 466.895
1675, 1493.53, 18.5514, 5197.51, 98.5806, 273.325, 107.27, 0.00505909, 466.892
1676, 1492.75, 18.5514, 5198.17, 98.5843, 273.325, 107.254, 0.00505908, 466.889
1677, 1491.97, 18.5514, 5198.82, 98.5881, 273.325, 107.238, 0.00505908, 466.887
1678, 1491.18, 18.5514, 5199.47, 98.5918, 273.324, 107.222, 0.00505908, 466.884
1679, 1490.41, 18.5513, 5200.12, 98.5956, 273.324, 107.206, 0.00505907, 466.882
1680, 1489.63, 18.5513, 5200.77, 98.5993, 273.323, 107.19, 0.00505907, 466.88
1681, 1488.85, 18.5513, 5201.42, 98.6031, 273.323, 107.174, 0.00505906, 466.877
1682, 1488.08, 18.5513, 5202.06, 98.6068, 273.323, 107.159, 0.00505906, 466.875
1683, 1487.3, 18.5513, 5202.71, 98.6105, 273.322, 107.143, 0.00505905, 466.872
1684, 1486.53, 18.5512, 5203.35, 98.6142, 273.322, 107.127, 0.00505905, 466.87
1685, 1485.76, 18.5512, 5204.0, 98.6179, 273.321, 107.112, 0.00505905, 466.868
1686, 1484.99, 18.5512, 5204.64, 98.6216, 273.321, 107.096, 0.00505904, 466.865
1687, 1484.23, 18.5512, 5205.28, 98.6253, 273.321, 107.08, 0.00505904, 466.863
1688, 1483.46, 18.5512, 5205.91, 98.629, 273.32, 107.065, 0.00505903, 466.861
1689, 1482.7, 18.5512, 5206.55, 98.6326, 273.32, 107.049, 0.00505903, 466.859
1690, 1481.93, 18.5511, 5207.19, 98.6363, 273.319, 107.034, 0.00505903, 466.857
1691, 1481.17, 18.5511, 5207.82, 98.64, 273.319, 107.018, 0.00505902, 466.855
1692, 1480.41, 18.5511, 5208.46, 98.6436, 273.319, 107.003, 0.00505902, 466.853
1693, 1479.65, 18.5511, 5209.09, 98.6473, 273.318, 106.988, 0.00505901, 466.85
1694, 1478.9, 18.5511, 5209.72, 98.6509, 273.318, 106.972, 0.00505901, 466.848
1695, 1478.14, 18.5511, 5210.35, 98.6545, 273.317, 106.957, 0.00505901, 466.846
1696, 1477.39, 18.551, 5210.98, 98.6581, 273.317, 106.941, 0.005059, 466.844
1697, 1476.64, 18.551, 5211.6, 98.6618, 273.317, 106.926, 0.005059, 466.842
1698, 1475.89, 18.551, 5212.23, 98.6654, 273.316, 106.911, 0.00505899, 466.841
1699, 1475.14, 18.551, 5212.85, 98.669, 273.316, 106.896, 0.00505899, 466.839
1700, 1474.39, 18.551, 5213.48, 98.6725, 273.315, 106.881, 0.00505898, 466.837
1701, 1473.64, 18.5509, 5214.1, 98.6761, 273.315, 106.865, 0.00505898, 466.835
1702, 1472.9, 18.5509, 5214.72, 98.6797, 273.315, 106.85, 0.00505898, 466.833
1703, 1472.16, 18.5509, 5215.34, 98.6833, 273.314, 106.835, 0.00505897, 466.831
1704, 1471.41, 18.5509, 5215.96, 98.6868, 273.314, 106.82, 0.00505897, 466.83
1705, 1470.67, 18.5509, 5216.57, 98.6904, 273.313, 106.805, 0.00505896, 466.828
1706, 1469.94, 18.5509, 5217.19, 98.6939, 273.313, 106.79, 0.00505896, 466.826
1707, 1469.2, 18.5508, 5217.8, 98.6975, 273.313, 106.775, 0.00505895, 466.824
1708, 1468.46, 18.5508, 5218.42, 98.701, 273.312, 106.76, 0.00505895, 466.823
1709, 1467.73, 18.5508, 5219.03, 98.7045, 273.312, 106.745, 0.00505895, 466.821
1710, 1467.0, 18.5508, 5219.64, 98.7081, 273.311, 106.73, 0.00505894, 466.82
1711, 1466.26, 18.5508, 5220.25, 98.7116, 273.311, 106.716, 0.00505894, 466.818
1712, 1465.53, 18.5508, 5220.86, 98.7151, 273.311, 106.701, 0.00505893, 466.816
1713, 1464.81, 18.5507, 5221.46, 98.7186, 273.31, 106.686, 0.00505893, 466.815
1714, 1464.08, 18.5507, 5222.07, 98.7221, 273.31, 106.671, 0.00505892, 466.813
1715, 1463.35, 18.5507, 5222.68, 98.7255, 273.31, 106.656, 0.00505892, 466.812
1716, 1462.63, 18.5507, 5223.28, 98.729, 273.309, 106.642, 0.00505892, 466.81
1717, 1461.91, 18.5507, 5223.88, 98.7325, 273.309, 106.627, 0.00505891, 466.809
1718, 1461.18, 18.5506, 5224.48, 98.736, 273.308, 106.612, 0.00505891, 466.808
1719, 1460.46, 18.5506, 5225.08, 98.7394, 273.308, 106.598, 0.0050589, 466.806
1720, 1459.75, 18.5506, 5225.68, 98.7429, 273.308, 106.583, 0.0050589, 466.805
1721, 1459.03, 18.5506, 5226.28, 98.7463, 273.307, 106.569, 0.00505889, 466.803
1722, 1458.31, 18.5506, 5226.87, 98.7497, 273.307, 106.554, 0.00505889, 466.802
1723, 1457.6, 18.5506, 5227.47, 98.7532, 273.306, 106.54, 0.00505888, 466.801
1724, 1456.89, 18.5505, 5228.06, 98.7566, 273.306, 106.525, 0.00505888, 466.8
1725, 1456.17, 18.5505, 5228.65, 98.76, 273.306, 106.511, 0.00505888, 466.798
1726, 1455.47, 18.5505, 5229.25, 98.7634, 273.305, 106.496, 0.00505887, 466.797
1727, 1454.76, 18.5505, 5229.84, 98.7668, 273.305, 106.482, 0.00505887, 466.796
1728, 1454.05, 18.5505, 5230.43, 98.7702, 273.305, 106.468, 0.00505886, 466.795
1729, 1453.34, 18.5505, 5231.01, 98.7736, 273.304, 106.453, 0.00505886, 466.794
1730, 1452.64, 18.5504, 5231.6, 98.777, 273.304, 106.439, 0.00505885, 466.792
1731, 1451.94, 18.5504, 5232.18, 98.7803, 273.303, 106.425, 0.00505885, 466.791
1732, 1451.23, 18.5504, 5232.77, 98.7837, 273.303, 106.411, 0.00505885, 466.79
1733, 1450.53, 18.5504, 5233.35, 98.7871, 273.303, 106.396, 0.00505884, 466.789
1734, 1449.84, 18.5504, 5233.93, 98.7904, 273.302, 106.382, 0.00505884, 466.788
1735, 1449.14, 18.5504, 5234.51, 98.7938, 273.302, 106.368, 0.00505883, 466.787
1736, 1448.44, 18.5503, 5235.09, 98.7971, 273.301, 106.354, 0.00505883, 466.786
1737, 1447.75, 18.5503, 5235.67, 98.8004, 273.301, 106.34, 0.00505882, 466.785
1738, 1447.05, 18.5503, 5236.25, 98.8037, 273.301, 106.326, 0.00505882, 466.784
1739, 1446.36, 18.5503, 5236.83, 98.8071, 273.3, 106.312, 0.00505881, 466.783
1740, 1445.67, 18.5503, 5237.4, 98.8104, 273.3, 106.298, 0.00505881, 466.782
1741, 1444.98, 18.5503, 5237.97, 98.8137, 273.3, 106.284, 0.00505881, 466.781
1742, 1444.3, 18.5502, 5238.55, 98.817, 273.299, 106.27, 0.0050588, 466.78
1743, 1443.61, 18.5502, 5239.12, 98.8203, 273.299, 106.256, 0.0050588, 466.779
1744, 1442.92, 18.5502, 5239.69, 98.8236, 273.298, 106.242, 0.00505879, 466.779
1745, 1442.24, 18.5502, 5240.26, 98.8268, 273.298, 106.228, 0.00505879, 466.778
1746, 1441.56, 18.5502, 5240.83, 98.8301, 273.298, 106.214, 0.00505878, 466.777
1747, 1440.88, 18.5502, 5241.39, 98.8334, 273.297, 106.201, 0.00505878, 466.776
1748, 1440.2, 18.5501, 5241.96, 98.8366, 273.297, 106.187, 0.00505877, 466.775
1749, 1439.52, 18.5501, 5242.52, 98.8399, 273.297, 106.173, 0.00505877, 466.775
1750, 1438.84, 18.5501, 5243.09, 98.8431, 273.296, 106.159, 0.00505877, 466.774
1751, 1438.17, 18.5501, 5243.65, 98.8464, 273.296, 106.146, 0.00505876, 466.773
1752, 1437.49, 18.5501, 5244.21, 98.8496, 273.296, 106.132, 0.00505876, 466.772
1753, 1436.82, 18.5501, 5244.77, 98.8528, 273.295, 106.118, 0.00505875, 466.772
1754, 1436.15, 18.55, 5245.33, 98.856, 273.295, 106.105, 0.00505875, 466.771
1755, 1435.48, 18.55, 5245.89, 98.8592, 273.294, 106.091, 0.00505874, 466.77
1756, 1434.81, 18.55, 5246.44, 98.8625, 273.294, 106.078, 0.00505874, 466.77
1757, 1434.14, 18.55, 5247.0, 98.8657, 273.294, 106.064, 0.00505873, 466.769
1758, 1433.48, 18.55, 5247.55, 98.8688, 273.293, 106.051, 0.00505873, 466.768
1759, 1432.81, 18.55, 5248.11, 98.872, 273.293, 106.037, 0.00505873, 466.768
1760, 1432.15, 18.5499, 5248.66, 98.8752, 273.293, 106.024, 0.00505872, 466.767
1761, 1431.49, 18.5499, 5249.21, 98.8784, 273.292, 106.01, 0.00505872, 466.767
1762, 1430.83, 18.5499, 5249.76, 98.8816, 273.292, 105.997, 0.00505871, 466.766
1763, 1430.17, 18.5499, 5250.31, 98.8847, 273.292, 105.984, 0.00505871, 466.766
1764, 1429.51, 18.5499, 5250.85, 98.8879, 273.291, 105.97, 0.0050587, 466.765
1765, 1428.85, 18.5499, 5251.4, 98.891, 273.291, 105.957, 0.0050587, 466.765
1766, 1428.2, 18.5498, 5251.95, 98.8942, 273.29, 105.944, 0.00505869, 466.764
1767, 1427.54, 18.5498, 5252.49, 98.8973, 273.29, 105.93, 0.00505869, 466.764
1768, 1426.89, 18.5498, 5253.03, 98.9004, 273.29, 105.917, 0.00505869, 466.763
1769, 1426.24, 18.5498, 5253.58, 98.9035, 273.289, 105.904, 0.00505868, 466.763
1770, 1425.59, 18.5498, 5254.12, 98.9067, 273.289, 105.891, 0.00505868, 466.763
1771, 1424.94, 18.5498, 5254.66, 98.9098, 273.289, 105.878, 0.00505867, 466.762
1772, 1424.29, 18.5497, 5255.2, 98.9129, 273.288, 105.865, 0.00505867, 466.762
1773, 1423.64, 18.5497, 5255.73, 98.916, 273.288, 105.852, 0.00505866, 466.761
1774, 1423.0, 18.5497, 5256.27, 98.9191, 273.288, 105.838, 0.00505866, 466.761
1775, 1422.35, 18.5497, 5256.81, 98.9221, 273.287, 105.825, 0.00505866, 466.761
1776, 1421.71, 18.5497, 5257.34, 98.9252, 273.287, 105.812, 0.00505865, 466.76
1777, 1421.07, 18.5497, 5257.87, 98.9283, 273.287, 105.799, 0.00505865, 466.76
1778, 1420.43, 18.5497, 5258.41, 98.9314, 273.286, 105.787, 0.00505864, 466.76
1779, 1419.79, 18.5496, 5258.94, 98.9344, 273.286, 105.774, 0.00505864, 466.76
1780, 1419.15, 18.5496, 5259.47, 98.9375, 273.285, 105.761, 0.00505863, 466.759
1781, 1418.52, 18.5496, 5260.0, 98.9405, 273.285, 105.748, 0.00505863, 466.759
1782, 1417.88, 18.5496, 5260.53, 98.9436, 273.285, 105.735, 0.00505862, 466.759
1783, 1417.25, 18.5496, 5261.05, 98.9466, 273.284, 105.722, 0.00505862, 466.759
1784, 1416.62, 18.5496, 5261.58, 98.9496, 273.284, 105.709, 0.00505862, 466.758
1785, 1415.98, 18.5495, 5262.1, 98.9526, 273.284, 105.697, 0.00505861, 466.758
1786, 1415.35, 18.5495, 5262.63, 98.9557, 273.283, 105.684, 0.00505861, 466.758
1787, 1414.73, 18.5495, 5263.15, 98.9587, 273.283, 105.671, 0.0050586, 466.758
1788, 1414.1, 18.5495, 5263.67, 98.9617, 273.283, 105.658, 0.0050586, 466.758
1789, 1413.47, 18.5495, 5264.19, 98.9647, 273.282, 105.646, 0.00505859, 466.758
1790, 1412.85, 18.5495, 5264.71, 98.9677, 273.282, 105.633, 0.00505859, 466.758
1791, 1412.22, 18.5494, 5265.23, 98.9706, 273.282, 105.621, 0.00505858, 466.757
1792, 1411.6, 18.5494, 5265.75, 98.9736, 273.281, 105.608, 0.00505858, 466.757
1793, 1410.98, 18.5494, 5266.26, 98.9766, 273.281, 105.595, 0.00505858, 466.757
1794, 1410.36, 18.5494, 5266.78, 98.9796, 273.281, 105.583, 0.00505857, 466.757
1795, 1409.74, 18.5494, 5267.29, 98.9825, 273.28, 105.57, 0.00505857, 466.757
1796, 1409.12, 18.5494, 5267.81, 98.9855, 273.28, 105.558, 0.00505856, 466.757
1797, 1408.51, 18.5494, 5268.32, 98.9884, 273.28, 105.545, 0.00505856, 466.757
1798, 1407.89, 18.5493, 5268.83, 98.9914, 273.279, 105.533, 0.00505855, 466.757
1799, 1407.28, 18.5493, 5269.34, 98.9943, 273.279, 105.521, 0.00505855, 466.757
1800, 1406.67, 18.5493, 5269.85, 98.9972, 273.279, 105.508, 0.00505855, 466.757
1801, 1406.05, 18.5493, 5270.36, 99.0002, 273.278, 105.496, 0.00505854, 466.757
1802, 1405.44, 18.5493, 5270.87, 99.0031, 273.278, 105.483, 0.00505854, 466.757
1803, 1404.84, 18.5493, 5271.37, 99.006, 273.278, 105.471, 0.00505853, 466.757
1804, 1404.23, 18.5492, 5271.88, 99.0089, 273.277, 105.459, 0.00505853, 466.757
1805, 1403.62, 18.5492, 5272.38, 99.0118, 273.277, 105.447, 0.00505852, 466.757
1806, 1403.02, 18.5492, 5272.88, 99.0147, 273.277, 105.434, 0.00505852, 466.757
1807, 1402.41, 18.5492, 5273.39, 99.0176, 273.276, 105.422, 0.00505851, 466.757
1808, 1401.81, 18.5492, 5273.89, 99.0205, 273.276, 105.41, 0.00505851, 466.758
1809, 1401.21, 18.5492, 5274.39, 99.0234, 273.276, 105.398, 0.00505851, 466.758
1810, 1400.61, 18.5492, 5274.89, 99.0262, 273.275, 105.386, 0.0050585, 466.758
1811, 1400.01, 18.5491, 5275.39, 99.0291, 273.275, 105.374, 0.0050585, 466.758
1812, 1399.41, 18.5491, 5275.88, 99.032, 273.275, 105.361, 0.00505849, 466.758
1813, 1398.81, 18.5491, 5276.38, 99.0348, 273.274, 105.349, 0.00505849, 466.758
1814, 1398.22, 18.5491, 5276.87, 99.0377, 273.274, 105.337, 0.00505848, 466.758
1815, 1397.62, 18.5491, 5277.37, 99.0405, 273.274, 105.325, 0.00505848, 466.759
1816, 1397.03, 18.5491, 5277.86, 99.0434, 273.273, 105.313, 0.00505848, 466.759
1817, 1396.44, 18.5491, 5278.35, 99.0462, 273.273, 105.301, 0.00505847, 466.759
1818, 1395.85, 18.549, 5278.84, 99.049, 273.273, 105.289, 0.00505847, 466.759
1819, 1395.26, 18.549, 5279.33, 99.0518, 273.272, 105.278, 0.00505846, 466.759
1820, 1394.67, 18.549, 5279.82, 99.0546, 273.272, 105.266, 0.00505846, 466.76
1821, 1394.08, 18.549, 5280.31, 99.0575, 273.272, 105.254, 0.00505845, 466.76
1822, 1393.49, 18.549, 5280.8, 99.0603, 273.271, 105.242, 0.00505845, 466.76
1823, 1392.91, 18.549, 5281.28, 99.0631, 273.271, 105.23, 0.00505845, 466.76
1824, 1392.33, 18.549, 5281.77, 99.0659, 273.271, 105.218, 0.00505844, 466.761
1825, 1391.74, 18.5489, 5282.25, 99.0686, 273.27, 105.207, 0.00505844, 466.761
1826, 1391.16, 18.5489, 5282.74, 99.0714, 273.27, 105.195, 0.00505843, 466.761
1827, 1390.58, 18.5489, 5283.22, 99.0742, 273.27, 105.183, 0.00505843, 466.762
1828, 1390.0, 18.5489, 5283.7, 99.077, 273.269, 105.171, 0.00505842, 466.762
1829, 1389.42, 18.5489, 5284.18, 99.0797, 273.269, 105.16, 0.00505842, 466.762
1830, 1388.85, 18.5489, 5284.66, 99.0825, 273.269, 105.148, 0.00505842, 466.763
1831, 1388.27, 18.5489, 5285.14, 99.0852, 273.268, 105.136, 0.00505841, 466.763
1832, 1387.7, 18.5488, 5285.62, 99.088, 273.268, 105.125, 0.00505841, 466.763
1833, 1387.12, 18.5488, 5286.09, 99.0907, 273.268, 105.113, 0.0050584, 466.764
1834, 1386.55, 18.5488, 5286.57, 99.0935, 273.268, 105.102, 0.0050584, 466.764
1835, 1385.98, 18.5488, 5287.04, 99.0962, 273.267, 105.09, 0.00505839, 466.764
1836, 1385.41, 18.5488, 5287.52, 99.0989, 273.267, 105.079, 0.00505839, 466.765
