time,MP,FC,F2,CIA,FS,F3,O2,FM
705, 6.54731, 16.8091, 1631.04, 163.326, 547.305, 1380.47, 0.132222, 44.6265
706, 6.5319, 16.8091, 1631.41, 163.363, 547.297, 1379.83, 0.132223, 44.6267
707, 6.51654, 16.8092, 1631.79, 163.4, 547.29, 1379.18, 0.132225, 44.6268
708, 6.50123, 16.8092, 1632.16, 163.436, 547.283, 1378.54, 0.132227, 44.627
709, 6.48597, 16.8092, 1632.53, 163.473, 547.275, 1377.9, 0.132228, 44.6271
710, 6.47077, 16.8092, 1632.89, 163.51, 547.268, 1377.26, 0.13223, 44.6272
711, 6.45561, 16.8092, 1633.26, 163.546, 547.26, 1376.63, 0.132232, 44.6274
712, 6.4405, 16.8092, 1633.63, 163.582, 547.253, 1375.99, 0.132234, 44.6275
713, 6.42545, 16.8092, 1633.99, 163.619, 547.246, 1375.36, 0.132235, 44.6276
714, 6.41044, 16.8092, 1634.35, 163.655, 547.239, 1374.73, 0.132237, 44.6278
715, 6.39549, 16.8092, 1634.72, 163.691, 547.231, 1374.11, 0.132239, 44.6279
716, 6.38058, 16.8092, 1635.08, 163.726, 547.224, 1373.48, 0.13224, 44.628
717, 6.36573, 16.8093, 1635.43, 163.762, 547.217, 1372.86, 0.132242, 44.6282
718, 6.35092, 16.8093, 1635.79, 163.798, 547.21, 1372.24, 0.132244, 44.6283
719, 6.33616, 16.8093, 1636.15, 163.833, 547.203, 1371.62, 0.132245, 44.6285
720, 6.32146, 16.8093, 1636.5, 163.868, 547.195, 1371.01, 0.132247, 44.6286
721, 6.3068, 16.8093, 1636.86, 163.904, 547.188, 1370.39, 0.132249, 44.6287
722, 6.29219, 16.8093, 1637.21, 163.939, 547.181, 1369.78, 0.13225, 44.6289
723, 6.27763, 16.8093, 1637.56, 163.974, 547.174, 1369.17, 0.132252, 44.629
724, 6.26311, 16.8093, 1637.91, 164.009, 547.167, 1368.56, 0.132253, 44.6291
725, 6.24865, 16.8093, 1638.26, 164.043, 547.16, 1367.96, 0.132255, 44.6292
726, 6.23423, 16.8093, 1638.61, 164.078, 547.153, 1367.36, 0.132257, 44.6294
727, 6.21987, 16.8094, 1638.96, 164.113, 547.146, 1366.76, 0.132258, 44.6295
728, 6.20555, 16.8094, 1639.3, 164.147, 547.139, 1366.16, 0.13226, 44.6296
729, 6.19128, 16.8094, 1639.64, 164.181, 547.133, 1365.56, 0.132261, 44.6298
730, 6.17705, 16.8094, 1639.99, 164.215, 547.126, 1364.97, 0.132263, 44.6299
731, 6.16287, 16.8094, 1640.33, 164.249, 547.119, 1364.37, 0.132265, 44.63
732, 6.14874, 16.8094, 1640.67, 164.283, 547.112, 1363.78, 0.132266, 44.6302
733, 6.13466, 16.8094, 1641.01, 164.317, 547.105, 1363.19, 0.132268, 44.6303
734, 6.12063, 16.8094, 1641.35, 164.351, 547.098, 1362.61, 0.132269, 44.6304
735, 6.10664, 16.8094, 1641.68, 164.385, 547.092, 1362.02, 0.132271, 44.6305
736, 6.09269, 16.8094, 1642.02, 164.418, 547.085, 1361.44, 0.132273, 44.6307
737, 6.0788, 16.8094, 1642.35, 164.451, 547.078, 1360.86, 0.132274, 44.6308
738, 6.06495, 16.8095, 1642.68, 164.485, 547.072, 1360.28, 0.132276, 44.6309
739, 6.05115, 16.8095, 1643.02, 164.518, 547.065, 1359.71, 0.132277, 44.631
740, 6.03739, 16.8095, 1643.35, 164.551, 547.058, 1359.13, 0.132279, 44.6312
741, 6.02368, 16.8095, 1643.68, 164.584, 547.052, 1358.56, 0.13228, 44.6313
742, 6.01001, 16.8095, 1644.01, 164.617, 547.045, 1357.99, 0.132282, 44.6314
743, 5.99639, 16.8095, 1644.33, 164.649, 547.039, 1357.42, 0.132283, 44.6315
744, 5.98282, 16.8095, 1644.66, 164.682, 547.032, 1356.85, 0.132285, 44.6317
745, 5.96929, 16.8095, 1644.98, 164.714, 547.025, 1356.29, 0.132286, 44.6318
746, 5.9558, 16.8095, 1645.31, 164.747, 547.019, 1355.73, 0.132288, 44.6319
747, 5.94236, 16.8095, 1645.63, 164.779, 547.012, 1355.17, 0.132289, 44.632
748, 5.92897, 16.8095, 1645.95, 164.811, 547.006, 1354.61, 0.132291, 44.6321
749, 5.91562, 16.8096, 1646.27, 164.843, 547.0, 1354.05, 0.132292, 44.6323
750, 5.90231, 16.8096, 1646.59, 164.875, 546.993, 1353.5, 0.132294, 44.6324
751, 5.88905, 16.8096, 1646.91, 164.907, 546.987, 1352.94, 0.132295, 44.6325
752, 5.87584, 16.8096, 1647.22, 164.939, 546.98, 1352.39, 0.132297, 44.6326
753, 5.86266, 16.8096, 1647.54, 164.97, 546.974, 1351.85, 0.132298, 44.6327
754, 5.84953, 16.8096, 1647.85, 165.002, 546.968, 1351.3, 0.1323, 44.6329
755, 5.83645, 16.8096, 1648.17, 165.033, 546.961, 1350.75, 0.132301, 44.633
756, 5.82341, 16.8096, 1648.48, 165.065, 546.955, 1350.21, 0.132303, 44.6331
757, 5.81041, 16.8096, 1648.79, 165.096, 546.949, 1349.67, 0.132304, 44.6332
758, 5.79746, 16.8096, 1649.1, 165.127, 546.943, 1349.13, 0.132306, 44.6333
759, 5.78454, 16.8096, 1649.41, 165.158, 546.937, 1348.59, 0.132307, 44.6334
760, 5.77168, 16.8097, 1649.72, 165.189, 546.93, 1348.06, 0.132308, 44.6336
761, 5.75885, 16.8097, 1650.03, 165.219, 546.924, 1347.52, 0.13231, 44.6337
762, 5.74607, 16.8097, 1650.33, 165.25, 546.918, 1346.99, 0.132311, 44.6338
763, 5.73333, 16.8097, 1650.64, 165.281, 546.912, 1346.46, 0.132313, 44.6339
764, 5.72063, 16.8097, 1650.94, 165.311, 546.906, 1345.93, 0.132314, 44.634
765, 5.70797, 16.8097, 1651.24, 165.342, 546.9, 1345.41, 0.132316, 44.6341
766, 5.69536, 16.8097, 1651.54, 165.372, 546.894, 1344.88, 0.132317, 44.6343
767, 5.68279, 16.8097, 1651.84, 165.402, 546.888, 1344.36, 0.132318, 44.6344
768, 5.67026, 16.8097, 1652.14, 165.432, 546.882, 1343.84, 0.13232, 44.6345
769, 5.65777, 16.8097, 1652.44, 165.462, 546.876, 1343.32, 0.132321, 44.6346
770, 5.64533, 16.8097, 1652.74, 165.492, 546.87, 1342.8, 0.132322, 44.6347
771, 5.63292, 16.8097, 1653.03, 165.522, 546.864, 1342.29, 0.132324, 44.6348
772, 5.62056, 16.8098, 1653.33, 165.551, 546.858, 1341.77, 0.132325, 44.6349
773, 5.60824, 16.8098, 1653.62, 165.581, 546.852, 1341.26, 0.132327, 44.635
774, 5.59596, 16.8098, 1653.91, 165.61, 546.846, 1340.75, 0.132328, 44.6352
775, 5.58372, 16.8098, 1654.21, 165.64, 546.84, 1340.24, 0.132329, 44.6353
776, 5.57152, 16.8098, 1654.5, 165.669, 546.834, 1339.74, 0.132331, 44.6354
777, 5.55936, 16.8098, 1654.79, 165.698, 546.828, 1339.23, 0.132332, 44.6355
778, 5.54725, 16.8098, 1655.08, 165.727, 546.823, 1338.73, 0.132333, 44.6356
779, 5.53517, 16.8098, 1655.36, 165.756, 546.817, 1338.23, 0.132335, 44.6357
780, 5.52313, 16.8098, 1655.65, 165.785, 546.811, 1337.73, 0.132336, 44.6358
781, 5.51113, 16.8098, 1655.94, 165.814, 546.805, 1337.23, 0.132337, 44.6359
782, 5.49918, 16.8098, 1656.22, 165.842, 546.799, 1336.73, 0.132339, 44.636
783, 5.48726, 16.8098, 1656.5, 165.871, 546.794, 1336.24, 0.13234, 44.6361
784, 5.47538, 16.8098, 1656.79, 165.899, 546.788, 1335.75, 0.132341, 44.6362
785, 5.46355, 16.8099, 1657.07, 165.928, 546.782, 1335.26, 0.132343, 44.6363
786, 5.45175, 16.8099, 1657.35, 165.956, 546.777, 1334.77, 0.132344, 44.6365
787, 5.43999, 16.8099, 1657.63, 165.984, 546.771, 1334.28, 0.132345, 44.6366
788, 5.42827, 16.8099, 1657.91, 166.012, 546.766, 1333.79, 0.132347, 44.6367
789, 5.41659, 16.8099, 1658.18, 166.04, 546.76, 1333.31, 0.132348, 44.6368
790, 5.40495, 16.8099, 1658.46, 166.068, 546.754, 1332.83, 0.132349, 44.6369
791, 5.39334, 16.8099, 1658.74, 166.096, 546.749, 1332.35, 0.132351, 44.637
792, 5.38178, 16.8099, 1659.01, 166.124, 546.743, 1331.87, 0.132352, 44.6371
793, 5.37026, 16.8099, 1659.28, 166.151, 546.738, 1331.39, 0.132353, 44.6372
794, 5.35877, 16.8099, 1659.56, 166.179, 546.732, 1330.92, 0.132354, 44.6373
795, 5.34732, 16.8099, 1659.83, 166.206, 546.727, 1330.44, 0.132356, 44.6374
796, 5.33591, 16.8099, 1660.1, 166.234, 546.721, 1329.97, 0.132357, 44.6375
797, 5.32454, 16.8099, 1660.37, 166.261, 546.716, 1329.5, 0.132358, 44.6376
798, 5.3132, 16.81, 1660.64, 166.288, 546.71, 1329.03, 0.132359, 44.6377
799, 5.3019, 16.81, 1660.91, 166.315, 546.705, 1328.56, 0.132361, 44.6378
800, 5.29065, 16.81, 1661.17, 166.342, 546.7, 1328.1, 0.132362, 44.6379
801, 5.27942, 16.81, 1661.44, 166.369, 546.694, 1327.63, 0.132363, 44.638
802, 5.26824, 16.81, 1661.7, 166.396, 546.689, 1327.17, 0.132364, 44.6381
803, 5.25709, 16.81, 1661.97, 166.422, 546.684, 1326.71, 0.132366, 44.6382
804, 5.24598, 16.81, 1662.23, 166.449, 546.678, 1326.25, 0.132367, 44.6383
805, 5.23491, 16.81, 1662.49, 166.476, 546.673, 1325.79, 0.132368, 44.6384
806, 5.22387, 16.81, 1662.75, 166.502, 546.668, 1325.33, 0.132369, 44.6385
807, 5.21288, 16.81, 1663.02, 166.528, 546.663, 1324.88, 0.132371, 44.6386
808, 5.20191, 16.81, 1663.27, 166.555, 546.657, 1324.43, 0.132372, 44.6387
809, 5.19099, 16.81, 1663.53, 166.581, 546.652, 1323.98, 0.132373, 44.6388
810, 5.1801, 16.81, 1663.79, 166.607, 546.647, 1323.53, 0.132374, 44.6389
811, 5.16925, 16.81, 1664.05, 166.633, 546.642, 1323.08, 0.132375, 44.639
812, 5.15843, 16.8101, 1664.3, 166.659, 546.637, 1322.63, 0.132377, 44.6391
813, 5.14765, 16.8101, 1664.56, 166.685, 546.631, 1322.19, 0.132378, 44.6392
814, 5.1369, 16.8101, 1664.81, 166.71, 546.626, 1321.74, 0.132379, 44.6393
815, 5.12619, 16.8101, 1665.06, 166.736, 546.621, 1321.3, 0.13238, 44.6394
816, 5.11552, 16.8101, 1665.32, 166.762, 546.616, 1320.86, 0.132381, 44.6395
817, 5.10488, 16.8101, 1665.57, 166.787, 546.611, 1320.42, 0.132383, 44.6396
818, 5.09428, 16.8101, 1665.82, 166.812, 546.606, 1319.98, 0.132384, 44.6397
819, 5.08371, 16.8101, 1666.07, 166.838, 546.601, 1319.55, 0.132385, 44.6398
820, 5.07318, 16.8101, 1666.32, 166.863, 546.596, 1319.11, 0.132386, 44.6399
821, 5.06269, 16.8101, 1666.56, 166.888, 546.591, 1318.68, 0.132387, 44.64
822, 5.05222, 16.8101, 1666.81, 166.913, 546.586, 1318.25, 0.132388, 44.64
823, 5.0418, 16.8101, 1667.06, 166.938, 546.581, 1317.82, 0.13239, 44.6401
824, 5.03141, 16.8101, 1667.3, 166.963, 546.576, 1317.39, 0.132391, 44.6402
825, 5.02105, 16.8101, 1667.55, 166.988, 546.571, 1316.96, 0.132392, 44.6403
826, 5.01073, 16.8102, 1667.79, 167.012, 546.566, 1316.54, 0.132393, 44.6404
827, 5.00044, 16.8102, 1668.03, 167.037, 546.561, 1316.11, 0.132394, 44.6405
828, 4.99018, 16.8102, 1668.27, 167.062, 546.556, 1315.69, 0.132395, 44.6406
829, 4.97996, 16.8102, 1668.51, 167.086, 546.552, 1315.27, 0.132396, 44.6407
830, 4.96978, 16.8102, 1668.75, 167.11, 546.547, 1314.85, 0.132397, 44.6408
831, 4.95963, 16.8102, 1668.99, 167.135, 546.542, 1314.43, 0.132399, 44.6409
832, 4.94951, 16.8102, 1669.23, 167.159, 546.537, 1314.02, 0.1324, 44.641
833, 4.93942, 16.8102, 1669.47, 167.183, 546.532, 1313.6, 0.132401, 44.6411
834, 4.92937, 16.8102, 1669.7, 167.207, 546.527, 1313.19, 0.132402, 44.6411
835, 4.91936, 16.8102, 1669.94, 167.231, 546.523, 1312.77, 0.132403, 44.6412
836, 4.90937, 16.8102, 1670.17, 167.255, 546.518, 1312.36, 0.132404, 44.6413
837, 4.89942, 16.8102, 1670.41, 167.279, 546.513, 1311.95, 0.132405, 44.6414
838, 4.8895, 16.8102, 1670.64, 167.303, 546.508, 1311.55, 0.132406, 44.6415
839, 4.87962, 16.8102, 1670.87, 167.326, 546.504, 1311.14, 0.132407, 44.6416
840, 4.86977, 16.8102, 1671.1, 167.35, 546.499, 1310.73, 0.132409, 44.6417
841, 4.85995, 16.8103, 1671.33, 167.373, 546.494, 1310.33, 0.13241, 44.6418
842, 4.85017, 16.8103, 1671.56, 167.397, 546.49, 1309.93, 0.132411, 44.6419
843, 4.84041, 16.8103, 1671.79, 167.42, 546.485, 1309.53, 0.132412, 44.6419
844, 4.83069, 16.8103, 1672.02, 167.443, 546.481, 1309.13, 0.132413, 44.642
845, 4.821, 16.8103, 1672.25, 167.466, 546.476, 1308.73, 0.132414, 44.6421
846, 4.81135, 16.8103, 1672.48, 167.49, 546.471, 1308.33, 0.132415, 44.6422
847, 4.80172, 16.8103, 1672.7, 167.513, 546.467, 1307.94, 0.132416, 44.6423
848, 4.79213, 16.8103, 1672.93, 167.536, 546.462, 1307.54, 0.132417, 44.6424
849, 4.78257, 16.8103, 1673.15, 167.558, 546.458, 1307.15, 0.132418, 44.6425
850, 4.77305, 16.8103, 1673.37, 167.581, 546.453, 1306.76, 0.132419, 44.6426
851, 4.76355, 16.8103, 1673.6, 167.604, 546.449, 1306.37, 0.13242, 44.6426
852, 4.75409, 16.8103, 1673.82, 167.627, 546.444, 1305.98, 0.132421, 44.6427
853, 4.74465, 16.8103, 1674.04, 167.649, 546.44, 1305.59, 0.132422, 44.6428
854, 4.73525, 16.8103, 1674.26, 167.672, 546.435, 1305.21, 0.132423, 44.6429
855, 4.72588, 16.8103, 1674.48, 167.694, 546.431, 1304.82, 0.132424, 44.643
856, 4.71654, 16.8103, 1674.7, 167.716, 546.426, 1304.44, 0.132425, 44.6431
857, 4.70724, 16.8104, 1674.91, 167.739, 546.422, 1304.06, 0.132426, 44.6431
858, 4.69796, 16.8104, 1675.13, 167.761, 546.418, 1303.68, 0.132427, 44.6432
859, 4.68871, 16.8104, 1675.35, 167.783, 546.413, 1303.3, 0.132428, 44.6433
860, 4.6795, 16.8104, 1675.56, 167.805, 546.409, 1302.92, 0.132429, 44.6434
861, 4.67032, 16.8104, 1675.78, 167.827, 546.404, 1302.54, 0.13243, 44.6435
862, 4.66116, 16.8104, 1675.99, 167.849, 546.4, 1302.17, 0.132431, 44.6436
863, 4.65204, 16.8104, 1676.2, 167.871, 546.396, 1301.79, 0.132432, 44.6436
864, 4.64295, 16.8104, 1676.42, 167.892, 546.392, 1301.42, 0.132433, 44.6437
865, 4.63388, 16.8104, 1676.63, 167.914, 546.387, 1301.05, 0.132434, 44.6438
866, 4.62485, 16.8104, 1676.84, 167.936, 546.383, 1300.68, 0.132435, 44.6439
867, 4.61585, 16.8104, 1677.05, 167.957, 546.379, 1300.31, 0.132436, 44.644
868, 4.60688, 16.8104, 1677.26, 167.978, 546.374, 1299.94, 0.132437, 44.644
869, 4.59794, 16.8104, 1677.47, 168.0, 546.37, 1299.58, 0.132438, 44.6441
870, 4.58903, 16.8104, 1677.68, 168.021, 546.366, 1299.21, 0.132439, 44.6442
871, 4.58014, 16.8104, 1677.88, 168.042, 546.362, 1298.85, 0.13244, 44.6443
872, 4.57129, 16.8104, 1678.09, 168.064, 546.358, 1298.48, 0.132441, 44.6444
873, 4.56247, 16.8104, 1678.3, 168.085, 546.353, 1298.12, 0.132442, 44.6444
874, 4.55367, 16.8105, 1678.5, 168.106, 546.349, 1297.76, 0.132443, 44.6445
875, 4.54491, 16.8105, 1678.7, 168.127, 546.345, 1297.4, 0.132444, 44.6446
876, 4.53617, 16.8105, 1678.91, 168.147, 546.341, 1297.05, 0.132445, 44.6447
877, 4.52747, 16.8105, 1679.11, 168.168, 546.337, 1296.69, 0.132446, 44.6447
878, 4.51879, 16.8105, 1679.31, 168.189, 546.333, 1296.34, 0.132447, 44.6448
879, 4.51014, 16.8105, 1679.51, 168.21, 546.329, 1295.98, 0.132448, 44.6449
880, 4.50152, 16.8105, 1679.72, 168.23, 546.325, 1295.63, 0.132449, 44.645
881, 4.49293, 16.8105, 1679.91, 168.251, 546.321, 1295.28, 0.13245, 44.6451
882, 4.48437, 16.8105, 1680.11, 168.271, 546.317, 1294.93, 0.132451, 44.6451
883, 4.47584, 16.8105, 1680.31, 168.292, 546.313, 1294.58, 0.132452, 44.6452
884, 4.46733, 16.8105, 1680.51, 168.312, 546.309, 1294.23, 0.132453, 44.6453
885, 4.45886, 16.8105, 1680.71, 168.332, 546.305, 1293.89, 0.132454, 44.6454
886, 4.45041, 16.8105, 1680.9, 168.352, 546.301, 1293.54, 0.132455, 44.6454
887, 4.44199, 16.8105, 1681.1, 168.372, 546.297, 1293.2, 0.132456, 44.6455
888, 4.43359, 16.8105, 1681.29, 168.393, 546.293, 1292.85, 0.132456, 44.6456
889, 4.42523, 16.8105, 1681.49, 168.412, 546.289, 1292.51, 0.132457, 44.6457
890, 4.41689, 16.8105, 1681.68, 168.432, 546.285, 1292.17, 0.132458, 44.6457
891, 4.40859, 16.8105, 1681.88, 168.452, 546.281, 1291.83, 0.132459, 44.6458
892, 4.40031, 16.8106, 1682.07, 168.472, 546.277, 1291.49, 0.13246, 44.6459
893, 4.39205, 16.8106, 1682.26, 168.492, 546.273, 1291.16, 0.132461, 44.646
894, 4.38383, 16.8106, 1682.45, 168.511, 546.269, 1290.82, 0.132462, 44.646
895, 4.37563, 16.8106, 1682.64, 168.531, 546.265, 1290.49, 0.132463, 44.6461
896, 4.36746, 16.8106, 1682.83, 168.55, 546.261, 1290.15, 0.132464, 44.6462
897, 4.35931, 16.8106, 1683.02, 168.57, 546.258, 1289.82, 0.132465, 44.6462
898, 4.3512, 16.8106, 1683.21, 168.589, 546.254, 1289.49, 0.132466, 44.6463
899, 4.34311, 16.8106, 1683.39, 168.609, 546.25, 1289.16, 0.132466, 44.6464
900, 4.33505, 16.8106, 1683.58, 168.628, 546.246, 1288.83, 0.132467, 44.6465
901, 4.32701, 16.8106, 1683.77, 168.647, 546.242, 1288.5, 0.132468, 44.6465
902, 4.319, 16.8106, 1683.95, 168.666, 546.239, 1288.18, 0.132469, 44.6466
903, 4.31102, 16.8106, 1684.14, 168.685, 546.235, 1287.85, 0.13247, 44.6467
904, 4.30306, 16.8106, 1684.32, 168.704, 546.231, 1287.53, 0.132471, 44.6467
905, 4.29513, 16.8106, 1684.51, 168.723, 546.227, 1287.2, 0.132472, 44.6468
906, 4.28723, 16.8106, 1684.69, 168.742, 546.224, 1286.88, 0.132473, 44.6469
907, 4.27936, 16.8106, 1684.87, 168.761, 546.22, 1286.56, 0.132473, 44.647
908, 4.27151, 16.8106, 1685.05, 168.78, 546.216, 1286.24, 0.132474, 44.647
909, 4.26368, 16.8106, 1685.23, 168.798, 546.213, 1285.92, 0.132475, 44.6471
910, 4.25589, 16.8106, 1685.41, 168.817, 546.209, 1285.6, 0.132476, 44.6472
911, 4.24811, 16.8106, 1685.59, 168.835, 546.205, 1285.29, 0.132477, 44.6472
912, 4.24037, 16.8107, 1685.77, 168.854, 546.202, 1284.97, 0.132478, 44.6473
913, 4.23265, 16.8107, 1685.95, 168.872, 546.198, 1284.66, 0.132478, 44.6474
914, 4.22495, 16.8107, 1686.13, 168.891, 546.194, 1284.35, 0.132479, 44.6474
915, 4.21729, 16.8107, 1686.31, 168.909, 546.191, 1284.03, 0.13248, 44.6475
916, 4.20964, 16.8107, 1686.48, 168.927, 546.187, 1283.72, 0.132481, 44.6476
917, 4.20202, 16.8107, 1686.66, 168.945, 546.184, 1283.41, 0.132482, 44.6476
918, 4.19443, 16.8107, 1686.83, 168.963, 546.18, 1283.1, 0.132483, 44.6477
919, 4.18687, 16.8107, 1687.01, 168.981, 546.177, 1282.8, 0.132483, 44.6478
920, 4.17932, 16.8107, 1687.18, 168.999, 546.173, 1282.49, 0.132484, 44.6478
921, 4.17181, 16.8107, 1687.36, 169.017, 546.169, 1282.18, 0.132485, 44.6479
922, 4.16432, 16.8107, 1687.53, 169.035, 546.166, 1281.88, 0.132486, 44.648
923, 4.15685, 16.8107, 1687.7, 169.053, 546.162, 1281.58, 0.132487, 44.648
924, 4.14941, 16.8107, 1687.87, 169.071, 546.159, 1281.27, 0.132488, 44.6481
925, 4.14199, 16.8107, 1688.04, 169.089, 546.155, 1280.97, 0.132488, 44.6482
926, 4.1346, 16.8107, 1688.21, 169.106, 546.152, 1280.67, 0.132489, 44.6482
927, 4.12723, 16.8107, 1688.38, 169.124, 546.149, 1280.37, 0.13249, 44.6483
928, 4.11989, 16.8107, 1688.55, 169.141, 546.145, 1280.07, 0.132491, 44.6484
929, 4.11257, 16.8107, 1688.72, 169.159, 546.142, 1279.78, 0.132492, 44.6484
930, 4.10528, 16.8107, 1688.89, 169.176, 546.138, 1279.48, 0.132492, 44.6485
931, 4.09801, 16.8107, 1689.06, 169.193, 546.135, 1279.19, 0.132493, 44.6486
932, 4.09076, 16.8108, 1689.22, 169.211, 546.131, 1278.89, 0.132494, 44.6486
933, 4.08354, 16.8108, 1689.39, 169.228, 546.128, 1278.6, 0.132495, 44.6487
934, 4.07635, 16.8108, 1689.55, 169.245, 546.125, 1278.31, 0.132496, 44.6488
935, 4.06917, 16.8108, 1689.72, 169.262, 546.121, 1278.01, 0.132496, 44.6488
936, 4.06202, 16.8108, 1689.88, 169.279, 546.118, 1277.72, 0.132497, 44.6489
937, 4.0549, 16.8108, 1690.05, 169.296, 546.115, 1277.44, 0.132498, 44.6489
938, 4.0478, 16.8108, 1690.21, 169.313, 546.111, 1277.15, 0.132499, 44.649
939, 4.04072, 16.8108, 1690.37, 169.33, 546.108, 1276.86, 0.132499, 44.6491
940, 4.03366, 16.8108, 1690.53, 169.347, 546.105, 1276.57, 0.1325, 44.6491
941, 4.02663, 16.8108, 1690.7, 169.364, 546.101, 1276.29, 0.132501, 44.6492
942, 4.01963, 16.8108, 1690.86, 169.38, 546.098, 1276.0, 0.132502, 44.6493
943, 4.01264, 16.8108, 1691.02, 169.397, 546.095, 1275.72, 0.132502, 44.6493
944, 4.00568, 16.8108, 1691.18, 169.414, 546.092, 1275.44, 0.132503, 44.6494
945, 3.99874, 16.8108, 1691.34, 169.43, 546.088, 1275.16, 0.132504, 44.6494
946, 3.99183, 16.8108, 1691.49, 169.447, 546.085, 1274.88, 0.132505, 44.6495
947, 3.98494, 16.8108, 1691.65, 169.463, 546.082, 1274.6, 0.132505, 44.6496
948, 3.97807, 16.8108, 1691.81, 169.479, 546.079, 1274.32, 0.132506, 44.6496
949, 3.97123, 16.8108, 1691.97, 169.496, 546.076, 1274.04, 0.132507, 44.6497
950, 3.9644, 16.8108, 1692.12, 169.512, 546.072, 1273.77, 0.132508, 44.6497
951, 3.9576, 16.8108, 1692.28, 169.528, 546.069, 1273.49, 0.132508, 44.6498
952, 3.95083, 16.8108, 1692.43, 169.544, 546.066, 1273.22, 0.132509, 44.6499
953, 3.94407, 16.8108, 1692.59, 169.56, 546.063, 1272.94, 0.13251, 44.6499
954, 3.93734, 16.8109, 1692.74, 169.576, 546.06, 1272.67, 0.132511, 44.65
955, 3.93063, 16.8109, 1692.9, 169.592, 546.057, 1272.4, 0.132511, 44.65
956, 3.92394, 16.8109, 1693.05, 169.608, 546.053, 1272.13, 0.132512, 44.6501
957, 3.91728, 16.8109, 1693.2, 169.624, 546.05, 1271.86, 0.132513, 44.6502
958, 3.91064, 16.8109, 1693.35, 169.64, 546.047, 1271.59, 0.132514, 44.6502
959, 3.90401, 16.8109, 1693.51, 169.656, 546.044, 1271.32, 0.132514, 44.6503
960, 3.89742, 16.8109, 1693.66, 169.672, 546.041, 1271.06, 0.132515, 44.6503
961, 3.89084, 16.8109, 1693.81, 169.687, 546.038, 1270.79, 0.132516, 44.6504
962, 3.88429, 16.8109, 1693.96, 169.703, 546.035, 1270.53, 0.132516, 44.6505
963, 3.87775, 16.8109, 1694.11, 169.718, 546.032, 1270.26, 0.132517, 44.6505
964, 3.87124, 16.8109, 1694.26, 169.734, 546.029, 1270.0, 0.132518, 44.6506
965, 3.86475, 16.8109, 1694.4, 169.749, 546.026, 1269.74, 0.132518, 44.6506
966, 3.85828, 16.8109, 1694.55, 169.765, 546.023, 1269.48, 0.132519, 44.6507
967, 3.85184, 16.8109, 1694.7, 169.78, 546.02, 1269.21, 0.13252, 44.6507
968, 3.84541, 16.8109, 1694.85, 169.795, 546.017, 1268.96, 0.132521, 44.6508
969, 3.83901, 16.8109, 1694.99, 169.811, 546.014, 1268.7, 0.132521, 44.6508
970, 3.83263, 16.8109, 1695.14, 169.826, 546.011, 1268.44, 0.132522, 44.6509
971, 3.82627, 16.8109, 1695.28, 169.841, 546.008, 1268.18, 0.132523, 44.651
972, 3.81993, 16.8109, 1695.43, 169.856, 546.005, 1267.93, 0.132523, 44.651
973, 3.81361, 16.8109, 1695.57, 169.871, 546.002, 1267.67, 0.132524, 44.6511
974, 3.80731, 16.8109, 1695.71, 169.886, 545.999, 1267.42, 0.132525, 44.6511
975, 3.80104, 16.8109, 1695.86, 169.901, 545.996, 1267.16, 0.132525, 44.6512
976, 3.79478, 16.8109, 1696.0, 169.916, 545.993, 1266.91, 0.132526, 44.6512
977, 3.78855, 16.8109, 1696.14, 169.931, 545.99, 1266.66, 0.132527, 44.6513
978, 3.78234, 16.8109, 1696.28, 169.946, 545.987, 1266.41, 0.132527, 44.6513
979, 3.77614, 16.811, 1696.42, 169.96, 545.985, 1266.16, 0.132528, 44.6514
980, 3.76997, 16.811, 1696.56, 169.975, 545.982, 1265.91, 0.132529, 44.6515
981, 3.76382, 16.811, 1696.71, 169.99, 545.979, 1265.66, 0.132529, 44.6515
982, 3.75769, 16.811, 1696.84, 170.004, 545.976, 1265.42, 0.13253, 44.6516
983, 3.75158, 16.811, 1696.98, 170.019, 545.973, 1265.17, 0.132531, 44.6516
984, 3.74549, 16.811, 1697.12, 170.033, 545.97, 1264.92, 0.132531, 44.6517
985, 3.73942, 16.811, 1697.26, 170.048, 545.967, 1264.68, 0.132532, 44.6517
986, 3.73337, 16.811, 1697.4, 170.062, 545.965, 1264.43, 0.132533, 44.6518
987, 3.72734, 16.811, 1697.53, 170.077, 545.962, 1264.19, 0.132533, 44.6518
988, 3.72133, 16.811, 1697.67, 170.091, 545.959, 1263.95, 0.132534, 44.6519
989, 3.71534, 16.811, 1697.81, 170.105, 545.956, 1263.71, 0.132535, 44.6519
990, 3.70937, 16.811, 1697.94, 170.119, 545.954, 1263.47, 0.132535, 44.652
991, 3.70342, 16.811, 1698.08, 170.133, 545.951, 1263.23, 0.132536, 44.652
992, 3.69749, 16.811, 1698.21, 170.148, 545.948, 1262.99, 0.132537, 44.6521
993, 3.69158, 16.811, 1698.35, 170.162, 545.945, 1262.75, 0.132537, 44.6521
994, 3.68569, 16.811, 1698.48, 170.176, 545.943, 1262.52, 0.132538, 44.6522
995, 3.67982, 16.811, 1698.61, 170.19, 545.94, 1262.28, 0.132538, 44.6523
996, 3.67397, 16.811, 1698.75, 170.204, 545.937, 1262.04, 0.132539, 44.6523
